target_id	length	eff_length	est_counts	tpm
G1921;G1921.1(-)	1501	1352	145	4.88036
G1922;G1922.1(+)	1547	1398	182	5.92413
G1923;G1923.1(+)	1751	1602	436	12.3847
G1924;G1924.1(+)	861	712	644	41.1591
G1925;G1925.1(-)	959	810	485	27.2469
G1926;G1926.1(+)	1641	1492	148	4.51391
G1927;G1927.1(-)	2190	2041	105.613	2.35469
G1927;G1927.2(-)	2201	2052	99.854	2.21436
G1927;G1927.3(-)	591	442	30.1765	3.10675
G1927;G1927.4(-)	440	291	106.357	16.6315
G1928;G1928.1(-)	1046	897	0	0
G1928;G1928.2(-)	1009	860	0	0
G1928;G1928.3(-)	1408	1259	1181.87	42.7175
G1928;G1928.4(-)	1335	1186	133.438	5.11984
G1928;G1928.5(-)	541	392	0	0
G1928;G1928.6(-)	813	664	10.8167	0.741287
G1928;G1928.7(-)	909	760	3.172	0.189924
G1928;G1928.8(-)	738	589	11.6429	0.89951
G1928;G1928.9(-)	638	489	0	0
G1928;G1928.10(-)	859	710	0	0
G1928;G1928.11(-)	557	408	3.05587	0.340828
G1928;G1928.12(-)	476	327	0	0
G1929;G1929.1(-)	2048	1899	392	9.39337
G1930;G1930.1(+)	807	658	34	2.35133
G1931;G1931.1(-)	1312	1163	237	9.27319
G1931;G1931.2(-)	1189	1040	0	0
G1932;G1932.1(-)	2342	2193	472	9.79408
G1933;G1933.1(-)	1011	862	109	5.75413
G1934;G1934.1(-)	768	619	193	14.1882
G1935;G1935.1(+)	1708	1559	1127.18	32.9008
G1935;G1935.2(+)	1065	916	0	0
G1936;G1936.1(-)	906	757	2502	150.401
G1936;G1936.2(-)	793	644	0	0
G1937;G1937.1(-)	2099	1950	1672	39.0177
G1938;G1938.1(+)	1424	1275	76	2.71246
G1939;G1939.1(-)	1686	1537	960	28.4222
G1939;G1939.2(-)	1404	1255	0	0
G1940;G1940.1(+)	1359	1210	52.683	1.98128
G1940;G1940.2(+)	1703	1554	94.317	2.76184
G1941;G1941.1(-)	1991	1842	1412	34.8823
G1942;G1942.1(+)	1540	1391	767.282	25.1008
G1942;G1942.2(+)	1850	1701	654.718	17.515
G1943;G1943.1(+)	792	643	44	3.11388
G1944;G1944.1(+)	1796	1647	179.547	4.96072
G1944;G1944.2(+)	2374	2225	1557.45	31.8526
G1945;G1945.1(-)	2103	1954	203	4.7275
G1946;G1946.1(+)	1984	1835	461	11.4321
G1947;G1947.1(-)	721	572	11	0.875099
G1948;G1948.1(-)	1593	1444	602.674	18.9922
G1948;G1948.2(-)	973	824	101.333	5.59608
G1948;G1948.3(-)	1501	1352	30.3112	1.0202
G1948;G1948.4(-)	1614	1465	0	0
G1948;G1948.5(-)	1611	1462	18.2025	0.566556
G1948;G1948.6(-)	1666	1517	41.3867	1.24147
G1948;G1948.7(-)	841	692	312.432	20.5452
G1948;G1948.8(-)	1483	1334	55.6604	1.89868
G1949;G1949.1(-)	991	842	1012	54.6926
G1950;G1950.1(+)	1247	1098	112	4.64169
G1951;G1951.1(+)	701	552	87	7.17201
G1952;G1952.1(-)	1919	1770	297	7.63561
G1953;G1953.1(+)	1262	1113	560	22.8957
G1954;G1954.1(-)	916	767	695	41.2335
G1955;G1955.1(+)	2183	2034	407.191	9.10977
G1955;G1955.2(+)	2236	2087	35.0285	0.763766
G1955;G1955.3(+)	2311	2162	2195.78	46.2162
G1956;G1956.1(-)	700	551	16	1.32138
G1957;G1957.1(-)	904	755	601.006	36.2237
G1958;G1958.1(-)	1460	1311	285.494	9.90958
G1958;G1958.2(-)	1170	1021	195.922	8.73208
G1958;G1958.3(-)	738	589	0	0
G1958;G1958.4(-)	1489	1340	9.06795	0.307939
G1958;G1958.5(-)	1228	1079	133.516	5.63083
G1959;G1959.1(-)	2400	2251	286	5.78164
G1960;G1960.1(+)	1545	1396	954.474	31.1128
G1960;G1960.2(+)	1330	1181	233.526	8.99798
G1961;G1961.1(+)	1892	1743	258	6.7357
G1962;G1962.1(+)	1219	1070	180	7.65507
G1963;G1963.1(+)	434	285	115	18.3617
G1964;G1964.1(+)	1595	1446	153	4.81486
G1965;G1965.1(-)	1599	1450	64.1389	2.01286
G1966;G1966.1(+)	796	647	5	0.351663
G1967;G1967.1(-)	1156	1007	3364.86	152.054
G1968;G1968.1(+)	667	518	0	0
G1968;G1968.2(+)	762	613	0	0
G1968;G1968.3(+)	1989	1840	0	0
G1968;G1968.4(+)	1323	1174	65.4385	2.53645
G1968;G1968.5(+)	2447	2298	0.835306	0.0165408
G1968;G1968.6(+)	1765	1616	0	0
G1968;G1968.7(+)	2221	2072	234.768	5.15596
G1968;G1968.8(+)	426	277	0	0
G1968;G1968.9(+)	1659	1510	133.958	4.03695
G1968;G1968.10(+)	2010	1861	0	0
G1968;G1968.11(+)	2172	2023	0	0
G1968;G1968.12(+)	1739	1590	0	0
G1969;G1969.1(-)	861	712	57.1243	3.65091
G1970;G1970.1(+)	1502	1353	8.03553	0.270257
G1970;G1970.2(+)	1347	1198	376.786	14.3119
G1970;G1970.3(+)	1647	1498	165.178	5.01767
G1971;G1971.1(-)	1463	1314	40	1.38524
G1972;G1972.1(+)	2187	2038	1477	32.9789
G1973;G1973.1(-)	2150	2001	464.829	10.5708
G1973;G1973.2(-)	1345	1196	76.1714	2.89815
G1974;G1974.1(-)	1046	897	295	14.9655
G1975;G1975.1(-)	2026	1877	154	3.73351
G1976;G1976.1(-)	2553	2404	1704	32.2549
G1977;G1977.1(+)	562	413	547.518	60.3266
G1978;G1978.1(+)	1903	1754	0	0
G1979;G1979.1(+)	1827	1678	737.171	19.9911
G1980;G1980.1(+)	1006	857	526.829	27.9737
G1981;G1981.1(-)	967	818	946	52.6258
G1982;G1982.1(-)	1785	1636	691.321	19.229
G1982;G1982.2(-)	500	351	23.6786	3.06979
G1983;G1983.1(-)	1864	1715	614.811	16.3132
G1983;G1983.2(-)	1758	1609	104.189	2.94663
G1984;G1984.1(-)	1608	1459	330.012	10.2928
G1984;G1984.2(-)	1524	1375	71.9881	2.38242
G1985;G1985.1(+)	2058	1909	478	11.3942
G1986;G1986.1(+)	2759	2610	304	5.30022
G1987;G1987.1(-)	1903	1754	1894.35	49.1463
G1987;G1987.2(-)	1740	1591	0.0041019	0.000117321
G1987;G1987.3(-)	1791	1642	0	0
G1987;G1987.4(-)	1964	1815	38.6479	0.968969
G1987;G1987.5(-)	1820	1671	0	0
G1988;G1988.1(-)	2425	2276	46504	929.776
G1989;G1989.1(-)	1559	1410	538	17.363
G1990;G1990.1(+)	2368	2219	0	0
G1990;G1990.2(+)	1742	1593	0	0
G1990;G1990.3(+)	1871	1722	0	0
G1990;G1990.4(+)	2259	2110	13	0.280363
G1990;G1990.5(+)	1295	1146	1.70174e-06	6.75726e-08
G1991;G1991.1(-)	1259	1110	751	30.7877
G1992;G1992.1(+)	673	524	30	2.60526
G1993;G1993.1(-)	902	753	835.777	50.5075
G1993;G1993.2(-)	620	471	601.223	58.0865
G1994;G1994.1(+)	1536	1387	262	8.59578
G1995;G1995.1(+)	905	756	135	8.12592
G1996;G1996.1(+)	1629	1480	609	18.7248
G1997;G1997.1(+)	3274	3125	110	1.60178
G1998;G1998.1(-)	1756	1607	9	0.254851
G1999;G1999.1(-)	1407	1258	166	6.00465
G2000;G2000.1(-)	1891	1742	93	2.42938
G2001;G2001.1(+)	1606	1457	180	5.62177
G2002;G2002.1(+)	1686	1537	0	0
G2002;G2002.2(+)	1815	1666	131	3.57814
G2003;G2003.1(-)	1541	1392	323	10.559
G2004;G2004.1(+)	1973	1824	339	8.45737
G2005;G2005.1(+)	1684	1535	477	14.1407
G2006;G2006.1(-)	1173	1024	738	32.7957
G2007;G2007.1(+)	1891	1742	211	5.51182
G2008;G2008.1(-)	2337	2188	25	0.51994
G2009;G2009.1(-)	1208	1059	95	4.08214
G2010;G2010.1(+)	838	689	45	2.97203
G2011;G2011.1(-)	1371	1222	149	5.5485
G2012;G2012.1(-)	1954	1805	592	14.9247
G2013;G2013.1(-)	1261	1112	928.367	37.9905
G2013;G2013.2(-)	607	458	220.633	21.9213
G2013;G2013.3(-)	1030	881	0	0
G2014;G2014.1(-)	2091	1942	253	5.92832
G2015;G2015.1(+)	989	840	13867	751.214
G2016;G2016.1(-)	2469	2320	782	15.3384
G2017;G2017.1(+)	894	745	384	23.455
G2018;G2018.1(+)	804	655	197	13.6863
G2019;G2019.1(-)	928	779	688.243	40.2036
G2019;G2019.2(-)	825	676	121.757	8.19613
G2020;G2020.1(-)	2172	2023	276	6.20831
G2021;G2021.1(-)	1382	1233	33.4818	1.23568
G2021;G2021.2(-)	1275	1126	647.518	26.1682
G2022;G2022.1(-)	1145	996	142	6.48768
G2023;G2023.1(-)	753	604	89	6.70523
G2023;G2023.2(-)	511	362	0	0
G2023;G2023.3(-)	258	109.001	0	0
G2023;G2023.4(-)	463	314	0	0
G2024;G2024.1(-)	455	306	108	16.0606
G2025;G2025.1(-)	1585	1436	96	3.04213
G2026;G2026.1(+)	1866	1717	644	17.0677
G2027;G2027.1(+)	1401	1252	582	21.1533
G2028;G2028.1(-)	1376	1227	641	23.7724
G2029;G2029.1(-)	1530	1381	409.69	13.4996
G2029;G2029.2(-)	1227	1078	449.31	18.9665
G2030;G2030.1(-)	1748	1599	691	19.6648
G2031;G2031.1(+)	1172	1023	129	5.73819
G2032;G2032.1(-)	1929	1780	2037	52.0753
G2033;G2033.1(+)	997	848	0	0
G2033;G2033.2(+)	1166	1017	1710	76.5131
G2034;G2034.1(+)	1045	896	273	13.8648
G2035;G2035.1(+)	825	676	76	5.11596
G2036;G2036.1(+)	1344	1195	134	5.10267
G2037;G2037.1(-)	718	569	209	16.7145
G2037;G2037.2(-)	615	466	0	0
G2038;G2038.1(+)	1161	1012	238	10.7018
G2039;G2039.1(-)	1547	1398	151	4.91508
G2040;G2040.1(+)	1433	1284	481	17.0467
G2041;G2041.1(+)	1178	1029	0	0
G2042;G2042.1(+)	617	468	0	0
G2043;G2043.1(+)	998	849	45	2.41193
G2044;G2044.1(+)	670	521	0	0
G2045;G2045.1(+)	496	347	0	0
G2046;G2046.1(-)	1487	1338	243	8.26439
G2047;G2047.1(+)	864	715	629	40.0318
G2048;G2048.1(+)	556	407	0	0
G2048;G2048.2(+)	852	703	10	0.647299
G2049;G2049.1(+)	958	809	123	6.91858
G2050;G2050.1(+)	1235	1086	451	18.8976
G2051;G2051.1(-)	1381	1232	328	12.115
G2051;G2051.2(-)	1230	1081	0	0
G2052;G2052.1(-)	741	592	215.856	16.5922
G2053;G2053.1(-)	1929	1780	234	5.98214
G2054;G2054.1(-)	665	516	197	17.3731
G2054;G2054.2(-)	599	450	0	0
G2055;G2055.1(+)	1401	1252	109	3.96171
G2056;G2056.1(-)	798	649	208	14.5841
G2057;G2057.1(-)	1169	1020	145	6.46887
G2058;G2058.1(-)	1827	1678	1329.11	36.0437
G2058;G2058.2(-)	1726	1577	875.891	25.2743
G2059;G2059.1(-)	1591	1442	985.237	31.0911
G2059;G2059.2(-)	1543	1394	13.7627	0.449265
G2060;G2060.1(+)	1581	1432	857	27.2332
G2061;G2061.1(-)	761	612	20	1.4871
G2062;G2062.1(+)	783	634	3	0.215324
G2063;G2063.1(+)	2405	2256	234.97	4.73951
G2063;G2063.2(+)	840	691	10.03	0.660518
G2064;G2064.1(+)	2929	2780	1367	22.3761
G2064;G2064.2(+)	161	25.2487	0	0
G2065;G2065.1(-)	681	532	152	13.0015
G2066;G2066.1(+)	1180	1031	2054	90.6572
G2067;G2067.1(+)	496	347	34.8218	4.56648
G2067;G2067.2(+)	698	549	27.1782	2.25273
G2068;G2068.1(-)	1972	1823	1763	44.0074
G2069;G2069.1(+)	1543	1394	211	6.88779
G2070;G2070.1(-)	1561	1412	2171	69.9658
G2070;G2070.2(-)	1187	1038	0	0
G2071;G2071.1(-)	913	764	155	9.23206
G2072;G2072.1(-)	1267	1118	513	20.8803
G2073;G2073.1(+)	2417	2268	3944	79.1324
G2074;G2074.1(-)	2255	2106	0	0
G2075;G2075.1(-)	1408	1259	1254	45.3244
G2076;G2076.1(-)	1185	1036	207	9.09224
G2077;G2077.1(+)	1207	1058	558	23.9999
G2078;G2078.1(+)	1024	875	125.744	6.53942
G2079;G2079.1(-)	1415	1266	67.2562	2.41746
G2080;G2080.1(-)	1075	926	178	8.74721
G2081;G2081.1(-)	928	779	4041	236.054
G2082;G2082.1(-)	1294	1145	215	8.54463
G2083;G2083.1(+)	1979	1830	653	16.2376
G2084;G2084.1(-)	1524	1375	755	24.9865
G2085;G2085.1(+)	4274	4125	606	6.68512
G2086;G2086.1(+)	1514	1365	101.361	3.37909
G2086;G2086.2(+)	1312	1163	600.639	23.5014
G2087;G2087.1(+)	1080	931	272	13.2947
G2088;G2088.1(+)	1375	1226	146.545	5.43928
G2088;G2088.2(+)	1354	1205	1063.45	40.1599
G2089;G2089.1(+)	935	786	760.504	44.029
G2090;G2090.1(-)	609	460	91.5995	9.06141
G2090;G2090.2(-)	1648	1499	199.4	6.0532
G2091;G2091.1(+)	1588	1439	75.5322	2.38854
G2091;G2091.2(+)	1708	1559	390.468	11.3972
G2092;G2092.1(-)	703	554	151	12.403
G2092;G2092.2(-)	624	475	0	0
G2093;G2093.1(+)	2536	2387	342	6.5198
G2094;G2094.1(+)	957	808	399	22.471
G2095;G2095.1(+)	2564	2415	977	18.4093
G2096;G2096.1(+)	2319	2170	214	4.4876
G2097;G2097.1(+)	912	763	45	2.68379
G2098;G2098.1(-)	2393	2244	227	4.60324
G2099;G2099.1(+)	1033	884	12	0.617717
G2100;G2100.1(+)	2072	1923	220	5.206
G2101;G2101.1(+)	1606	1457	277	8.65129
G2102;G2102.1(-)	1904	1755	224	5.80806
G2102;G2102.2(-)	772	623	11	0.803462
G2103;G2103.1(-)	1211	1062	959	41.0917
G2104;G2104.1(+)	956	807	180	10.1498
G2105;G2105.1(+)	2140	1991	95.9725	2.19349
G2105;G2105.2(+)	1944	1795	66.0275	1.67387
G2106;G2106.1(-)	2646	2497	2462	44.8673
G2107;G2107.1(-)	1640	1491	940.555	28.7056
G2107;G2107.2(-)	509	360	110.445	13.9605
G2108;G2108.1(+)	991	842	122	6.59338
G2109;G2109.1(+)	1431	1282	482.533	17.1277
G2109;G2109.2(+)	1375	1226	614.976	22.8259
G2109;G2109.3(+)	1493	1344	1241.49	42.0344
G2110;G2110.1(-)	1286	1137	202	8.08447
G2111;G2111.1(+)	888	739	156	9.60596
G2112;G2112.1(+)	1788	1639	725	20.1289
G2113;G2113.1(+)	1083	934	1240	60.4137
G2114;G2114.1(+)	2057	1908	0	0
G2114;G2114.2(+)	2401	2252	802	16.2056
G2115;G2115.1(+)	1809	1660	1324	36.2945
G2116;G2116.1(+)	3235	3086	2249	33.163
G2117;G2117.1(+)	1485	1336	315.125	10.7334
G2118;G2118.1(+)	2646	2497	1395	25.4224
G2119;G2119.1(+)	225	76.1044	51	30.4945
G2120;G2120.1(-)	1577	1428	1195	38.0803
G2120;G2120.2(-)	998	849	0	0
G2121;G2121.1(+)	2461	2312	1045	20.5679
G2122;G2122.1(+)	1527	1378	83	2.74088
G2122;G2122.2(+)	1401	1252	0	0
G2123;G2123.1(+)	1154	1005	830	37.5814
G2124;G2124.1(+)	1555	1406	918.726	29.7345
G2124;G2124.2(+)	913	764	210.274	12.5243
G2125;G2125.1(-)	2276	2127	978	20.9234
G2126;G2126.1(-)	1618	1469	0	0
G2126;G2126.2(-)	733	584	0	0
G2126;G2126.3(-)	1285	1136	0	0
G2126;G2126.4(-)	1081	932	0	0
G2126;G2126.5(-)	1417	1268	0	0
G2126;G2126.6(-)	1365	1216	0	0
G2127;G2127.1(+)	2649	2500	1129.67	20.5623
G2127;G2127.2(+)	2318	2169	25.6764	0.538684
G2128;G2128.1(-)	1635	1486	1013	31.0207
G2129;G2129.1(+)	1721	1572	594.429	17.2071
G2129;G2129.2(+)	1826	1677	798.571	21.6691
G2130;G2130.1(+)	417	268	468.248	79.5062
G2131;G2131.1(+)	973	824	129	7.12398
G2132;G2132.1(-)	3053	2904	402	6.29927
G2133;G2133.1(-)	1086	937	42	2.03972
G2134;G2134.1(+)	1459	1310	208	7.22524
G2135;G2135.1(+)	526	377	66	7.96642
G2136;G2136.1(+)	725	576	4	0.316008
G2137;G2137.1(-)	2571	2422	145	2.7243
G2138;G2138.1(+)	835	686	8	0.530672
G2139;G2139.1(-)	1042	893	150	7.64364
G2140;G2140.1(-)	1149	1000	264.661	12.0435
G2140;G2140.2(-)	1466	1317	28.3386	0.979157
G2141;G2141.1(-)	860	711	202	12.9283
G2142;G2142.1(+)	1483	1334	625.312	21.3305
G2142;G2142.2(+)	1387	1238	464.688	17.0805
G2143;G2143.1(+)	2435	2286	892	17.7562
G2144;G2144.1(-)	1411	1262	129	4.65148
G2145;G2145.1(-)	199	51.4386	50	44.2325
G2146;G2146.1(-)	1354	1205	305	11.5179
G2147;G2147.1(+)	1809	1660	475	13.021
G2148;G2148.1(-)	716	567	2325	186.595
G2149;G2149.1(+)	898	749	39.9244	2.42559
G2149;G2149.2(+)	908	759	348.076	20.8686
G2149;G2149.3(+)	418	269	0	0
G2150;G2150.1(+)	1653	1504	862	26.0807
G2151;G2151.1(+)	1595	1446	934	29.3927
G2152;G2152.1(+)	897	748	20	1.21672
G2153;G2153.1(-)	2029	1880	20335.4	492.216
G2153;G2153.2(-)	1069	920	602.636	29.8076
G2153;G2153.3(-)	1297	1148	5329.53	211.255
G2153;G2153.4(-)	1689	1540	3117.21	92.1099
G2154;G2154.1(-)	563	414	351	38.5804
G2155;G2155.1(-)	789	640	1490	105.942
G2156;G2156.1(+)	675	526	6	0.51907
G2156;G2156.2(+)	871	722	0	0
G2157;G2157.1(-)	1077	928	769	37.7085
G2158;G2158.1(+)	832	683	188	12.5256
G2159;G2159.1(+)	646	497	133	12.1774
G2160;G2160.1(-)	743	594	228	17.4666
G2161;G2161.1(-)	695	546	156	13.0015
G2162;G2162.1(-)	1070	921	157	7.75712
G2163;G2163.1(+)	2136	1987	436	9.98502
G2164;G2164.1(+)	912	763	308	18.369
G2165;G2165.1(+)	826	677	164	11.0234
G2166;G2166.1(-)	1927	1778	152	3.8902
G2167;G2167.1(+)	801	652	37	2.58235
G2168;G2168.1(+)	732	583	20	1.56107
G2169;G2169.1(+)	1261	1112	44	1.80056
G2170;G2170.1(+)	1524	1375	252	8.33985
G2171;G2171.1(+)	1351	1202	237	8.97231
G2172;G2172.1(+)	1588	1439	0	0
G2172;G2172.2(+)	1714	1565	1449.5	42.1467
G2173;G2173.1(-)	3478	3329	1046	14.2981
G2174;G2174.1(+)	928	779	30	1.75244
G2174;G2174.2(+)	584	435	0	0
G2175;G2175.1(-)	4272	4123	1489	16.4339
G2176;G2176.1(-)	1292	1143	7.86823	0.31325
G2176;G2176.2(-)	1100	951	249.191	11.9237
G2176;G2176.3(-)	1173	1024	810.171	36.0029
G2176;G2176.4(-)	1365	1216	671.285	25.1208
G2176;G2176.5(-)	1737	1588	1655.49	47.439
G2177;G2177.1(+)	2180	2031	610	13.6672
G2178;G2178.1(+)	1546	1397	292	9.51145
G2179;G2179.1(-)	1018	869	126	6.59798
G2180;G2180.1(+)	1608	1459	8188	255.378
G2181;G2181.1(-)	1335	1186	224.091	8.59807
G2181;G2181.2(-)	1940	1791	62.5683	1.58971
G2181;G2181.3(-)	1753	1604	18.3403	0.520311
G2182;G2182.1(+)	2005	1856	66	1.61818
G2183;G2183.1(+)	958	809	792	44.5489
G2184;G2184.1(-)	760	611	233	17.353
G2185;G2185.1(-)	1303	1154	3808.92	150.195
G2186;G2186.1(-)	1275	1126	274.36	11.0877
G2186;G2186.2(-)	1311	1162	285.64	11.186
G2187;G2187.1(-)	1628	1479	6	0.184605
G2188;G2188.1(+)	1639	1490	582	17.7745
G2189;G2189.1(-)	3220	3071	693	10.2687
G2190;G2190.1(+)	2372	2223	94.2689	1.9297
G2190;G2190.2(+)	2211	2062	281.731	6.21737
G2191;G2191.1(+)	1389	1240	1924	70.6064
G2192;G2192.1(+)	1720	1571	76	2.20139
G2193;G2193.1(-)	1654	1505	376	11.3687
G2194;G2194.1(+)	2050	1901	178.748	4.27878
G2194;G2194.2(+)	1783	1634	0	0
G2194;G2194.3(+)	1902	1753	5902.25	153.213
G2195;G2195.1(-)	1996	1847	291.632	7.18502
G2195;G2195.2(-)	1844	1695	830.368	22.2926
G2196;G2196.1(+)	1233	1084	872.646	36.6327
G2196;G2196.2(+)	1391	1242	149.354	5.47214
G2197;G2197.1(+)	2272	2123	75	1.60758
G2198;G2198.1(+)	1927	1778	275	7.0382
G2199;G2199.1(+)	724	575	1548.51	122.548
G2200;G2200.1(-)	2088	1939	4.75245	0.111532
G2200;G2200.2(-)	1680	1531	7.24755	0.215415
G2201;G2201.1(+)	798	649	856	60.0191
G2202;G2202.1(-)	1586	1437	369	11.685
G2203;G2203.1(-)	1363	1214	1290	48.3539
G2204;G2204.1(-)	926	777	643	37.6574
G2205;G2205.1(-)	2560	2411	942.864	17.7956
G2205;G2205.2(-)	1642	1493	268.136	8.17252
G2206;G2206.1(-)	633	484	864	81.2323
G2207;G2207.1(+)	2049	1900	4336	103.848
G2208;G2208.1(-)	896	747	35	2.1321
G2209;G2209.1(-)	2267	2118	1056.51	22.6991
G2209;G2209.2(-)	886	737	327.489	20.2204
G2210;G2210.1(+)	2134	1985	703	16.1159
G2211;G2211.1(+)	1500	1351	62.3538	2.10024
G2211;G2211.2(+)	1240	1091	199.646	8.32716
G2211;G2211.3(+)	1143	994	0	0
G2211;G2211.4(+)	1279	1130	0	0
G2212;G2212.1(+)	618	469	1158	112.356
G2213;G2213.1(-)	281	132	23	7.92893
G2214;G2214.1(+)	1000	851	12	0.641671
G2215;G2215.1(+)	933	784	113	6.55878
G2216;G2216.1(+)	1725	1576	312	9.00863
G2217;G2217.1(-)	2190	2041	337.05	7.5147
G2218;G2218.1(-)	1099	950	1395	66.8207
G2219;G2219.1(+)	3417	3268	1956.2	27.239
G2219;G2219.2(+)	458	309	107.803	15.8757
G2220;G2220.1(-)	1520	1371	418	13.8739
G2221;G2221.1(+)	852	703	460	29.7758
G2222;G2222.1(-)	1297	1148	75.6808	2.99988
G2222;G2222.2(-)	1291	1142	11.3192	0.451035
G2223;G2223.1(+)	1399	1250	212	7.71767
G2224;G2224.1(+)	1643	1494	354	10.7823
G2225;G2225.1(+)	1421	1272	933	33.3776
G2226;G2226.1(-)	2025	1876	1716	41.6241
G2227;G2227.1(-)	2578	2429	399	7.47491
G2228;G2228.1(+)	1096	947	286	13.7428
G2229;G2229.1(-)	1146	997	148.806	6.79181
G2229;G2229.2(-)	476	327	95.194	13.2471
G2230;G2230.1(+)	1200	1051	107	4.63278
G2231;G2231.1(+)	1560	1411	633	20.4144
G2232;G2232.1(-)	578	429	168	17.8202
G2233;G2233.1(-)	1650	1501	1465	44.4137
G2234;G2234.1(+)	908	759	464	27.8187
G2234;G2234.2(+)	867	718	0	0
G2235;G2235.1(-)	2705	2556	1243.95	22.1463
G2235;G2235.2(-)	2525	2376	0.0531192	0.00101734
G2236;G2236.1(+)	1419	1270	456	16.3389
G2237;G2237.1(+)	1048	899	683	34.5718
G2238;G2238.1(-)	1662	1513	866.724	26.0677
G2239;G2239.1(-)	1715	1566	35	1.01704
G2240;G2240.1(+)	1731	1582	294.526	8.47184
G2241;G2241.1(+)	1939	1790	2209.75	56.176
G2242;G2242.1(+)	1657	1508	259.67	7.83575
G2243;G2243.1(+)	2039	1890	0	0
G2243;G2243.2(+)	1660	1511	176.33	5.31035
G2244;G2244.1(+)	1921	1772	1563	40.138
G2245;G2245.1(+)	1710	1561	1058	30.842
G2246;G2246.1(+)	1782	1633	854	23.7975
G2247;G2247.1(-)	2682	2533	498	8.94653
G2248;G2248.1(-)	1641	1492	685	20.8921
G2249;G2249.1(+)	930	781	212	12.3522
G2250;G2250.1(+)	1775	1626	27	0.75562
G2251;G2251.1(+)	1089	940	929	44.9726
G2252;G2252.1(-)	1745	1596	141	4.02019
G2253;G2253.1(-)	1434	1285	54	1.91228
G2254;G2254.1(-)	2552	2403	3	0.0568104
G2254;G2254.2(-)	2055	1906	0	0
G2255;G2255.1(-)	846	697	494.291	32.2709
G2255;G2255.2(-)	737	588	14.7086	1.13829
G2256;G2256.1(+)	1007	858	265	14.0546
G2257;G2257.1(+)	981	832	24.7797	1.35529
G2257;G2257.2(+)	1099	950	193.22	9.25528
G2258;G2258.1(-)	1416	1267	1299	46.6544
G2259;G2259.1(-)	1227	1078	24	1.0131
G2260;G2260.1(-)	668	519	0	0
G2261;G2261.1(-)	867	718	173	10.9643
G2262;G2262.1(-)	789	640	818	58.1613
G2263;G2263.1(-)	1441	1292	223.429	7.86931
G2263;G2263.2(-)	1175	1026	29.5714	1.31155
G2264;G2264.1(+)	773	624	89.5827	6.53281
G2264;G2264.2(+)	662	513	19.4173	1.72239
G2265;G2265.1(-)	1090	941	62	2.99821
G2266;G2266.1(-)	1520	1371	154	5.11145
G2267;G2267.1(-)	1936	1787	1235.31	31.4566
G2267;G2267.2(-)	1787	1638	178.691	4.96421
G2268;G2268.1(-)	844	695	3	0.196425
G2269;G2269.1(-)	2332	2183	747	15.5714
G2270;G2270.1(-)	1954	1805	320	8.06739
G2271;G2271.1(+)	1646	1497	643	19.5456
G2272;G2272.1(-)	935	786	33	1.91052
G2273;G2273.1(-)	670	521	7	0.611393
G2274;G2274.1(+)	366	217	200	41.9402
G2275;G2275.1(+)	1737	1588	382	10.9465
G2276;G2276.1(-)	2025	1876	1030	24.9842
G2277;G2277.1(+)	1204	1055	410.234	17.6945
G2277;G2277.2(+)	1167	1018	499.766	22.3398
G2278;G2278.1(-)	1552	1403	387	12.552
G2279;G2279.1(-)	558	409	0	0
G2279;G2279.2(-)	3093	2944	7.62694	0.117889
G2279;G2279.3(-)	1090	941	0	0
G2279;G2279.4(-)	1549	1400	2.37306	0.0771331
G2280;G2280.1(-)	2172	2023	470	10.5721
G2281;G2281.1(-)	1731	1582	92	2.64632
G2282;G2282.1(-)	2002	1853	502.822	12.3481
G2283;G2283.1(+)	778	629	231	16.7117
G2284;G2284.1(-)	1118	969	1771.61	83.1962
G2284;G2284.2(-)	1740	1591	98.3945	2.81424
G2285;G2285.1(+)	1377	1228	304	11.2651
G2286;G2286.1(+)	3359	3210	1066.4	15.1174
G2286;G2286.2(+)	400	251	61.5952	11.1669
G2287;G2287.1(-)	1668	1519	976.5	29.2533
G2287;G2287.2(-)	1430	1281	1806.5	64.1726
G2288;G2288.1(+)	1700	1551	8.6512	0.25382
G2288;G2288.2(+)	1641	1492	25.0145	0.762928
G2288;G2288.3(+)	1180	1031	15.852	0.69966
G2288;G2288.4(+)	860	711	37.4822	2.39892
G2288;G2288.5(+)	369	220	0	0
G2289;G2289.1(-)	523	374	85	10.3421
G2290;G2290.1(-)	1345	1196	1416.97	53.9125
G2290;G2290.2(-)	1688	1539	70.8664	2.09538
G2290;G2290.3(-)	1031	882	0	0
G2290;G2290.4(-)	953	804	171.796	9.72336
G2290;G2290.5(-)	828	679	0	0
G2290;G2290.6(-)	993	844	0	0
G2290;G2290.7(-)	977	828	0	0
G2290;G2290.8(-)	1064	915	387.113	19.2521
G2290;G2290.9(-)	1089	940	826.821	40.0262
G2290;G2290.10(-)	1029	880	158.435	8.19272
G2290;G2290.11(-)	1084	935	0	0
G2291;G2291.1(+)	2233	2084	683	14.9136
G2292;G2292.1(+)	1402	1253	179	6.50073
G2293;G2293.1(-)	612	463	45	4.42275
G2294;G2294.1(+)	1758	1609	718	20.3062
G2295;G2295.1(+)	540	391	0	0
G2295;G2295.2(+)	1362	1213	0	0
G2296;G2296.1(-)	690	541	90.9398	7.64922
G2296;G2296.2(-)	1028	879	72.0602	3.7305
