target_id	length	eff_length	est_counts	tpm
G2430;G2430.6(+)	266	117	0	0
G2431;G2431.1(-)	852	703	155.067	8.87472
G2432;G2432.1(+)	2080	1931	2938.75	61.2311
G2432;G2432.2(+)	2450	2301	0	0
G2433;G2433.1(+)	1280	1131	18	0.640327
G2434;G2434.1(+)	792	643	1262	78.966
G2435;G2435.1(+)	1769	1620	914.391	22.7096
G2435;G2435.2(+)	931	782	83.6086	4.30166
G2436;G2436.1(-)	531	382	81	8.53126
G2437;G2437.1(-)	1266	1117	1072	38.613
G2438;G2438.1(+)	1210	1061	2434.88	92.3322
G2438;G2438.2(+)	1164	1015	11.1236	0.44093
G2439;G2439.1(-)	1192	1043	532	20.522
G2439;G2439.2(-)	1069	920	0	0
G2440;G2440.1(-)	1865	1716	209	4.90028
G2441;G2441.1(-)	1327	1178	859	29.3386
G2442;G2442.1(+)	1154	1005	128	5.12431
G2443;G2443.1(+)	1708	1559	125525	3239.47
G2443;G2443.2(+)	1453	1304	73.6243	2.27162
G2443;G2443.3(+)	390	241	0	0
G2444;G2444.1(-)	1706	1557	130000	3359.29
G2444;G2444.2(-)	1617	1468	255.841	7.01189
G2444;G2444.3(-)	1788	1639	869.517	21.3447
G2444;G2444.4(-)	810	661	0	0
G2444;G2444.5(-)	484	335	0	0
G2445;G2445.1(-)	1319	1170	311	10.6946
G2446;G2446.1(+)	743	594	1013	68.6143
G2447;G2447.1(+)	2038	1889	1029	21.9167
G2448;G2448.1(+)	770	621	2.33392	0.151212
G2448;G2448.2(+)	2486	2337	47.6661	0.820621
G2449;G2449.1(+)	1171	1022	341	13.4244
G2450;G2450.1(-)	1977	1828	1028.38	22.6343
G2451;G2451.1(-)	1363	1214	173	5.73349
G2452;G2452.1(+)	2578	2429	384.706	6.37226
G2452;G2452.2(+)	2614	2465	94.2937	1.53907
G2453;G2453.1(+)	2438	2289	84.7778	1.49014
G2453;G2453.2(+)	2384	2235	1934.22	34.8193
G2454;G2454.1(+)	963	814	739.509	36.5519
G2454;G2454.2(+)	989	840	6.99447	0.335017
G2454;G2454.3(+)	815	666	72.7616	4.39562
G2454;G2454.4(+)	2423	2274	192.735	3.41006
G2455;G2455.1(+)	2931	2782	91.2131	1.31914
G2455;G2455.2(+)	2870	2721	1206.97	17.8468
G2455;G2455.3(+)	2595	2446	4564.81	75.0859
G2456;G2456.1(+)	432	283	47	6.68195
G2457;G2457.1(+)	2337	2188	494.097	9.08565
G2457;G2457.2(+)	2246	2097	2994.5	57.4536
G2457;G2457.3(+)	2162	2013	311.156	6.21909
G2457;G2457.4(+)	1565	1416	0	0
G2457;G2457.5(+)	769	620	336.321	21.825
G2458;G2458.1(+)	1156	1007	117	4.67464
G2459;G2459.1(-)	1009	860	16	0.748537
G2460;G2460.1(-)	1155	1006	395	15.7976
G2461;G2461.1(-)	1731	1582	1425	36.241
G2462;G2462.1(-)	916	767	100	5.24561
G2463;G2463.1(+)	830	681	484	28.595
G2464;G2464.1(-)	715	566	1131	80.3966
G2465;G2465.1(+)	2547	2398	565	9.47962
G2466;G2466.1(-)	1146	997	54.2672	2.18995
G2466;G2466.2(-)	1271	1122	155.733	5.58443
G2467;G2467.1(+)	1253	1104	204.046	7.43619
G2467;G2467.2(+)	1294	1145	224.954	7.9046
G2468;G2468.1(-)	1090	941	249	10.6464
G2469;G2469.1(-)	823	674	2539	151.563
G2470;G2470.1(-)	1065	916	463	20.3365
G2471;G2471.1(+)	2428	2279	287	5.06675
G2472;G2472.1(+)	1596	1447	223	6.20052
G2473;G2473.1(-)	1105	956	2507	105.509
G2474;G2474.1(-)	1469	1320	51	1.55449
G2475;G2475.1(-)	1852	1703	111	2.62241
G2476;G2476.1(-)	1800	1651	44	1.07225
G2477;G2477.1(+)	1009	860	262.641	12.2873
G2477;G2477.2(+)	1282	1133	203.359	7.22146
G2478;G2478.1(+)	1502	1353	28	0.83263
G2479;G2479.1(-)	1254	1105	31	1.12873
G2480;G2480.1(+)	2239	2090	738	14.207
G2481;G2481.1(-)	1771	1622	1501	37.2324
G2482;G2482.1(-)	1719	1570	1968	50.4333
G2483;G2483.1(+)	2490	2341	370	6.35905
G2484;G2484.1(+)	2409	2260	1984	35.3203
G2485;G2485.1(-)	3440	3291	1053.76	12.8826
G2485;G2485.2(-)	954	805	224.245	11.2077
G2486;G2486.1(+)	2030	1881	1458	31.186
G2487;G2487.1(-)	1080	931	354	15.2984
G2488;G2488.1(+)	782	633	413.657	26.2923
G2488;G2488.2(+)	887	738	203.829	11.1122
G2489;G2489.1(+)	1453	1304	381	11.7554
G2490;G2490.1(-)	1660	1511	0	0
G2490;G2490.2(-)	1533	1384	2641.32	76.7851
G2490;G2490.3(-)	1174	1025	0	0
G2490;G2490.4(-)	1002	853	359.397	16.9518
G2490;G2490.5(-)	1408	1259	7.11633	0.227416
G2490;G2490.6(-)	1199	1050	0	0
G2490;G2490.7(-)	1248	1099	0	0
G2490;G2490.8(-)	1358	1209	0	0
G2490;G2490.9(-)	948	799	450.573	22.6887
G2490;G2490.10(-)	1338	1189	39.5926	1.33975
G2491;G2491.1(-)	453	304	0	0
G2492;G2492.1(+)	1532	1383	793	23.0697
G2493;G2493.1(+)	1502	1353	617	18.3476
G2494;G2494.1(+)	1334	1185	519	17.6214
G2495;G2495.1(-)	653	504	231	18.4405
G2496;G2496.1(-)	1258	1109	275	9.97683
G2497;G2497.1(+)	1627	1478	528.91	14.3979
G2498;G2498.1(+)	677	528	123.278	9.39381
G2498;G2498.2(+)	921	772	818.441	42.6542
G2498;G2498.3(+)	871	722	130.477	7.2709
G2499;G2499.1(-)	1609	1460	99	2.72819
G2500;G2500.1(-)	1283	1134	293	10.3955
G2501;G2501.1(+)	1478	1329	187	5.6612
G2502;G2502.1(-)	2301	2152	1230	22.9961
G2503;G2503.1(+)	1194	1045	137	5.27468
G2504;G2504.1(-)	523	374	50	5.37886
G2505;G2505.1(+)	915	766	41.8344	2.19734
G2505;G2505.2(+)	979	830	935.166	45.3317
G2506;G2506.1(-)	1008	859	281	13.1615
G2507;G2507.1(+)	2106	1957	2419	49.7321
G2508;G2508.1(-)	2699	2550	1632	25.7497
G2509;G2509.1(-)	1577	1428	223	6.28302
G2510;G2510.1(-)	1368	1219	369	12.1791
G2511;G2511.1(+)	1031	882	500	22.8083
G2512;G2512.1(+)	1010	861	812	37.9441
G2513;G2513.1(-)	928	779	649.536	33.5473
G2513;G2513.2(-)	657	508	435.464	34.4889
G2514;G2514.1(-)	1623	1474	736.579	20.1054
G2514;G2514.2(-)	1774	1625	289.687	7.17245
G2514;G2514.3(-)	1811	1662	4.51758	0.109362
G2515;G2515.1(-)	1617	1468	247	6.76959
G2516;G2516.1(-)	1153	1004	130	5.20956
G2517;G2517.1(+)	666	517	157	12.218
G2518;G2518.1(+)	1229	1080	155	5.7743
G2519;G2519.1(+)	915	766	1889.89	99.2659
G2519;G2519.2(+)	1047	898	238.106	10.6681
G2520;G2520.1(+)	1499	1350	788	23.4846
G2521;G2521.1(+)	1128	979	88.4387	3.63455
G2521;G2521.2(+)	1340	1191	50.5613	1.70804
G2522;G2522.1(-)	1264	1115	449.163	16.2077
G2523;G2523.1(+)	1578	1429	192.462	5.41883
G2523;G2523.2(+)	1469	1320	2298.54	70.0599
G2523;G2523.3(+)	664	515	0	0
G2524;G2524.1(+)	1133	984	134	5.479
G2525;G2525.1(+)	1154	1005	1151	46.0788
G2526;G2526.1(+)	1627	1478	2324	63.2635
G2527;G2527.1(-)	1338	1189	165.68	5.60636
G2527;G2527.2(-)	1216	1067	36.3197	1.36952
G2528;G2528.1(+)	1084	935	215	9.25163
G2529;G2529.1(+)	1766	1617	243	6.04627
G2529;G2529.2(+)	1794	1645	0	0
G2530;G2530.1(+)	1035	886	635	28.8358
G2531;G2531.1(-)	2149	2000	352.05	7.08217
G2531;G2531.2(-)	2162	2013	67.9497	1.35811
G2532;G2532.1(+)	2143	1994	2053	41.4243
G2533;G2533.1(+)	2098	1949	605	12.4892
G2534;G2534.1(-)	2077	1928	312.649	6.52441
G2534;G2534.2(-)	1966	1817	862.351	19.0951
G2535;G2535.1(+)	417	268	135	20.2671
G2536;G2536.1(+)	553	404	157.659	15.7011
G2536;G2536.2(+)	1526	1377	338.341	9.88581
G2537;G2537.1(-)	1644	1495	1086	29.2267
G2538;G2538.1(+)	839	690	85	4.95634
G2539;G2539.1(-)	1374	1225	521	17.1117
G2540;G2540.1(-)	1421	1272	830	26.2532
G2541;G2541.1(-)	2072	1923	967	20.232
G2542;G2542.1(+)	1722	1573	630	16.114
G2543;G2543.1(-)	1807	1658	331.6	8.04677
G2543;G2543.2(-)	1777	1628	849.4	20.9918
G2544;G2544.1(+)	2062	1913	0	0
G2544;G2544.2(+)	1954	1805	58	1.29283
G2545;G2545.1(-)	1528	1379	142.278	4.15111
G2545;G2545.2(-)	1402	1253	499.722	16.0461
G2545;G2545.3(-)	589	440	0	0
G2546;G2546.1(-)	2136	1987	383	7.75519
G2547;G2547.1(+)	1233	1084	947	35.1489
G2548;G2548.1(-)	2547	2398	1312	22.0128
G2549;G2549.1(-)	1085	936	38	1.63343
G2550;G2550.1(-)	1722	1573	410669	10504
G2550;G2550.2(-)	1489	1340	26.0851	0.783211
G2550;G2550.3(-)	1673	1524	902.829	23.8348
G2550;G2550.4(-)	486	337	0	0
G2551;G2551.1(-)	1155	1006	602	24.0763
G2552;G2552.1(+)	986	837	133	6.39319
G2553;G2553.1(-)	2582	2433	754	12.4687
G2554;G2554.1(+)	1678	1529	1018	26.7875
G2555;G2555.1(-)	1916	1767	615	14.0033
G2556;G2556.1(+)	3846	3697	664	7.2262
G2557;G2557.1(-)	1233	1084	75.1767	2.79027
G2557;G2557.2(-)	786	637	21.8233	1.37839
G2558;G2558.1(-)	987	838	0	0
G2559;G2559.1(-)	1151	1002	0	0
G2560;G2560.1(-)	1058	909	550	24.3439
G2561;G2561.1(+)	709	560	373	26.7986
G2562;G2562.1(+)	470	321	103	12.9099
G2563;G2563.1(-)	477	328	702	86.1103
G2564;G2564.1(+)	674	525	61	4.67479
G2565;G2565.1(+)	1142	993	610.485	24.7353
G2566;G2566.1(-)	1963	1814	805	17.8546
G2567;G2567.1(-)	1449	1300	23212	718.391
G2568;G2568.1(+)	1494	1345	948	28.3581
G2569;G2569.1(+)	902	753	448	23.9373
G2570;G2570.1(-)	1306	1157	253	8.79789
G2571;G2571.1(+)	1593	1444	413.066	11.5092
G2572;G2572.1(+)	1129	980	198	8.12888
G2573;G2573.1(+)	3422	3273	1953	24.0075
G2574;G2574.1(+)	1552	1403	373.711	10.7169
G2574;G2574.2(+)	1237	1088	128.289	4.74407
G2575;G2575.1(+)	1278	1129	995	35.4585
G2576;G2576.1(+)	1570	1421	11057.4	313.076
G2576;G2576.2(+)	1275	1126	2499.87	89.3244
G2576;G2576.3(+)	1578	1429	21.7559	0.612543
G2577;G2577.1(-)	2019	1870	1652	35.5435
G2578;G2578.1(-)	2161	2012	451	9.01862
G2579;G2579.1(-)	1907	1758	360	8.23901
G2580;G2580.1(+)	3911	3762	967	10.3419
G2581;G2581.1(+)	2000	1851	22.8824	0.497379
G2581;G2581.2(+)	1736	1587	149.118	3.78045
G2582;G2582.1(+)	782	633	1736	110.341
G2583;G2583.1(+)	687	538	967	72.3162
G2584;G2584.1(-)	1242	1093	140	5.15347
G2585;G2585.1(-)	2536	2387	2220	37.419
G2586;G2586.1(-)	1023	874	504	23.2012
G2587;G2587.1(-)	995	846	429	20.4023
G2588;G2588.1(+)	829	680	272	16.0935
G2589;G2589.1(-)	1135	986	19	0.775297
G2590;G2590.1(+)	1739	1590	532	13.4619
G2591;G2591.1(-)	1879	1730	1402.07	32.6074
G2591;G2591.2(-)	1209	1060	1249.93	47.4427
G2592;G2592.1(+)	955	806	1771	88.4047
G2592;G2592.2(+)	476	327	0	0
G2593;G2593.1(-)	3578	3429	2717	31.8797
G2594;G2594.1(-)	1135	986	92	3.75407
G2595;G2595.1(-)	2098	1949	2104	43.4336
G2596;G2596.1(-)	1674	1525	1694	44.6926
G2597;G2597.1(+)	688	539	86.1654	6.43185
G2598;G2598.1(+)	864	715	260	14.6305
G2599;G2599.1(+)	1756	1607	29.2112	0.731349
G2599;G2599.2(+)	1865	1716	198.789	4.66086
G2600;G2600.1(+)	597	448	600	53.8846
G2601;G2601.1(-)	2134	1985	763	15.4652
G2602;G2602.1(+)	1645	1496	298	8.0145
G2603;G2603.1(-)	961	812	1552.1	76.9051
G2603;G2603.2(-)	880	731	572.998	31.5375
G2604;G2604.1(-)	2048	1899	516	10.9324
G2605;G2605.1(+)	1226	1077	217	8.10654
G2606;G2606.1(+)	1125	976	323	13.3151
G2607;G2607.1(-)	1275	1126	580	20.7244
G2608;G2608.1(+)	1855	1706	462	10.8957
G2609;G2609.1(+)	640	491	3426.08	280.743
G2610;G2610.1(+)	1809	1660	2094	50.7528
G2611;G2611.1(+)	1586	1437	1137	31.8343
G2611;G2611.2(+)	857	708	0	0
G2612;G2612.1(-)	2117	1968	979	20.0147
G2613;G2613.1(+)	1720	1571	1295.13	33.1687
G2613;G2613.2(+)	1849	1700	289.922	6.86159
G2613;G2613.3(+)	1469	1320	12.9469	0.394624
G2614;G2614.1(+)	1012	863	996.585	46.4617
G2614;G2614.2(+)	605	456	175.415	15.4773
G2615;G2615.1(+)	1430	1281	245.748	7.71849
G2615;G2615.2(+)	1420	1271	587.252	18.5896
G2616;G2616.1(-)	1073	924	350.528	15.2631
G2616;G2616.2(-)	987	838	0.00202759	9.73482e-05
G2616;G2616.3(-)	1050	901	0.470349	0.0210033
G2617;G2617.1(-)	498	349	2175	250.741
G2618;G2618.1(+)	592	443	1578.54	143.365
G2618;G2618.2(+)	764	615	186.463	12.1986
G2619;G2619.1(+)	454	305	65	8.57443
G2620;G2620.1(+)	1623	1474	0	0
G2620;G2620.2(+)	2967	2818	1138	16.2477
G2621;G2621.1(-)	630	481	1202	100.543
G2622;G2622.1(+)	2325	2176	4118.02	76.1415
G2622;G2622.2(+)	1674	1525	4715.98	124.421
G2623;G2623.1(-)	1412	1263	411	13.0927
G2624;G2624.1(+)	466	317	4	0.507683
G2625;G2625.1(+)	705	556	41	2.96688
G2626;G2626.1(-)	1079	930	1107	47.8913
G2627;G2627.1(+)	3052	2903	174	2.41154
G2628;G2628.1(-)	1561	1412	3254.8	92.743
G2628;G2628.2(-)	1004	855	18.2022	0.856542
G2629;G2629.1(-)	624	475	62	5.25158
G2630;G2630.1(+)	1619	1470	3341.41	91.4543
G2630;G2630.2(+)	1698	1549	1096.59	28.4829
G2631;G2631.1(+)	2030	1881	278	5.94631
G2632;G2632.1(-)	437	288	20	2.79402
G2633;G2633.1(-)	737	588	319	21.8275
G2634;G2634.1(+)	874	725	67	3.71816
G2635;G2635.1(-)	867	718	137	7.67693
G2636;G2636.1(+)	3313	3164	2570.08	32.6815
G2636;G2636.2(+)	1832	1683	330.918	7.91093
G2637;G2637.1(+)	4239	4090	8636	84.9534
G2638;G2638.1(-)	1862	1713	526	12.3544
G2639;G2639.1(+)	665	516	28	2.18323
G2640;G2640.1(+)	3027	2878	20277.1	283.469
G2641;G2641.1(-)	1417	1268	7	0.222111
G2642;G2642.1(-)	1723	1574	1578	40.3361
G2643;G2643.1(-)	1267	1118	2589	93.1712
G2644;G2644.1(+)	798	649	164	10.167
G2645;G2645.1(-)	492	343	349	40.9377
G2646;G2646.1(-)	827	678	257	15.2509
G2647;G2647.1(+)	2052	1903	1343	28.3941
G2648;G2648.1(-)	2040	1891	1178	25.0637
G2649;G2649.1(-)	3549	3400	12167	143.978
G2650;G2650.1(-)	764	615	67	4.3832
G2651;G2651.1(-)	920	771	1204	62.8295
G2652;G2652.1(+)	2637	2488	1634	26.4237
G2653;G2653.1(-)	1907	1758	247	5.65288
G2654;G2654.1(+)	2144	1995	1624	32.7518
G2655;G2655.1(-)	1117	968	291.288	12.1071
G2655;G2655.2(-)	1370	1221	0	0
G2655;G2655.3(-)	2233	2084	556.712	10.7479
G2656;G2656.1(-)	1780	1631	84	2.07213
G2657;G2657.1(-)	975	826	1004.18	48.9131
G2657;G2657.2(-)	979	830	72.8158	3.52971
G2658;G2658.1(-)	2824	2675	330	4.96343
G2659;G2659.1(-)	3039	2890	44097	613.907
G2660;G2660.1(+)	2325	2176	1153	21.3188
G2661;G2661.1(+)	1206	1057	0	0
G2662;G2662.1(-)	842	693	517	30.0157
G2663;G2663.1(-)	2969	2820	12617.2	180.013
G2663;G2663.2(-)	3029	2880	2886.84	40.3294
G2664;G2664.1(+)	1400	1251	642	20.6476
G2665;G2665.1(-)	970	821	24	1.17614
G2666;G2666.1(+)	1021	872	449	20.7167
G2667;G2667.1(-)	2442	2293	630	11.0542
G2668;G2668.1(-)	848	699	2622	150.92
G2669;G2669.1(+)	1461	1312	1547.33	47.4505
G2669;G2669.2(+)	1579	1430	4.66959	0.131382
G2670;G2670.1(+)	2191	2042	1451	28.5893
G2671;G2671.1(-)	974	825	1353.56	66.0107
G2671;G2671.2(-)	996	847	25.4427	1.20857
G2671;G2671.3(-)	771	622	5.78643e-06	3.74293e-07
G2672;G2672.1(-)	1303	1154	302	10.5291
G2673;G2673.1(-)	1104	955	425	17.9051
G2674;G2674.1(+)	1775	1626	733	18.1374
G2675;G2675.1(-)	1180	1031	320	12.4877
G2676;G2676.1(-)	848	699	716	41.2124
G2677;G2677.1(+)	575	426	131	12.3724
G2678;G2678.1(+)	903	754	123	6.56335
G2679;G2679.1(-)	2182	2033	388	7.67867
G2680;G2680.1(+)	1339	1190	219	7.40438
G2681;G2681.1(+)	1491	1342	36.9975	1.1092
G2681;G2681.2(+)	1092	943	1225	52.2657
G2682;G2682.1(-)	3161	3012	2454	32.7802
G2683;G2683.1(-)	2238	2089	552	10.6314
G2684;G2684.1(-)	1699	1550	1013	26.2948
G2685;G2685.1(+)	2768	2619	1506	23.1356
G2686;G2686.1(+)	1029	880	430	19.6597
G2687;G2687.1(+)	230	81.0559	11	5.46009
G2688;G2688.1(+)	1799	1650	4794	116.898
G2689;G2689.1(-)	627	478	1044	87.8748
G2690;G2690.1(-)	688	539	383	28.5892
G2691;G2691.1(+)	1438	1289	480	14.9823
G2692;G2692.1(-)	460	311	31	4.01045
G2693;G2693.1(+)	2144	1995	263	5.30401
G2694;G2694.1(+)	1282	1133	141	5.00704
G2695;G2695.1(+)	947	798	528	26.6209
G2696;G2696.1(+)	991	842	563	26.9022
G2697;G2697.1(+)	1511	1362	636	18.7876
G2698;G2698.1(-)	957	808	479	23.8515
G2699;G2699.1(-)	2232	2083	1983	38.3023
G2700;G2700.1(-)	1603	1454	634	17.5435
G2701;G2701.1(-)	1242	1093	118.735	4.37071
G2701;G2701.2(-)	2439	2290	519.944	9.13508
G2701;G2701.3(-)	199	51.4386	7.32088	5.72619
G2702;G2702.1(+)	1528	1379	0	0
G2702;G2702.2(+)	1443	1294	14.9525	0.464914
G2702;G2702.3(+)	1532	1383	1182.05	34.3878
G2703;G2703.1(+)	2229	2080	442	8.54969
G2704;G2704.1(+)	575	426	89	8.40566
G2705;G2705.1(-)	716	567	728	51.6583
G2706;G2706.1(-)	1610	1461	627.093	17.2692
G2706;G2706.2(-)	1885	1736	55.1131	1.27731
G2706;G2706.3(-)	1704	1555	22.1878	0.574083
G2706;G2706.4(-)	1813	1664	1.6065	0.0388436
G2707;G2707.1(+)	689	540	418	31.144
G2707;G2707.2(+)	541	392	0	0
G2708;G2708.1(+)	2674	2525	3013	48.0097
G2709;G2709.1(-)	2352	2203	647	11.8163
G2710;G2710.1(-)	1200	1051	1225	46.8948
G2711;G2711.1(-)	1920	1771	585	13.2901
G2712;G2712.1(+)	1299	1150	1339	46.8462
G2713;G2713.1(-)	1979	1830	7458	163.969
G2714;G2714.1(-)	1236	1087	455.505	16.8599
G2714;G2714.2(-)	1131	982	271.029	11.1044
G2714;G2714.3(-)	900	751	6.46634	0.346426
G2715;G2715.1(-)	2421	2272	509	9.01366
G2716;G2716.1(+)	1349	1200	1048	35.1376
G2717;G2717.1(+)	1277	1128	564	20.1169
G2718;G2718.1(-)	1792	1643	539	13.1991
G2719;G2719.1(-)	2335	2186	1085	19.9697
G2720;G2720.1(+)	913	764	420.216	22.1295
G2720;G2720.2(+)	2124	1975	96.5272	1.96641
G2720;G2720.3(+)	1012	863	449.257	20.9448
G2721;G2721.1(-)	1382	1233	24.8812	0.811894
G2721;G2721.2(-)	936	787	26.1188	1.33527
G2722;G2722.1(-)	2773	2624	557.113	8.54222
G2723;G2723.1(+)	652	503	66.1842	5.29393
G2723;G2723.2(+)	386	237	4.81579	0.817543
G2724;G2724.1(-)	1568	1419	438.221	12.4252
G2724;G2724.2(-)	1228	1079	333.779	12.446
G2725;G2725.1(+)	2664	2515	14	0.223966
G2725;G2725.2(+)	2837	2688	0	0
G2726;G2726.1(-)	1270	1121	221	7.93192
G2727;G2727.1(-)	758	609	143	9.44736
G2728;G2728.1(+)	1491	1342	67	2.00869
G2729;G2729.1(-)	1279	1130	17	0.605288
G2729;G2729.2(-)	1167	1018	0	0
G2730;G2730.1(+)	2478	2329	877.636	15.1613
G2730;G2730.2(+)	915	766	256.364	13.4654
G2731;G2731.1(+)	1223	1074	653	24.4625
G2732;G2732.1(-)	1068	919	60.2683	2.63855
G2732;G2732.2(-)	1025	876	509.372	23.395
G2732;G2732.3(-)	922	773	179.36	9.33551
G2733;G2733.1(+)	1201	1052	1128	43.1405
G2734;G2734.1(+)	570	421	894	85.4372
G2735;G2735.1(+)	2366	2217	1246	22.6123
G2736;G2736.1(-)	2157	2008	222	4.44816
G2737;G2737.1(-)	1684	1535	504	13.2103
G2738;G2738.1(+)	939	790	236	12.0192
G2739;G2739.1(-)	545	396	116	11.7857
G2740;G2740.1(-)	831	682	246	14.5125
G2741;G2741.1(+)	1811	1662	550	13.3145
G2742;G2742.1(-)	1712	1563	470	12.0985
G2743;G2743.1(-)	2026	1877	1343	28.7875
G2744;G2744.1(-)	737	588	312	21.3486
G2745;G2745.1(-)	770	621	107.724	6.97934
G2745;G2745.2(-)	672	523	260.276	20.0227
G2746;G2746.1(-)	944	795	187	9.46381
G2747;G2747.1(-)	1967	1818	422	9.33921
G2748;G2748.1(+)	1134	985	286	11.6821
G2749;G2749.1(+)	1231	1082	1658	61.6522
G2750;G2750.1(+)	583	434	19.24	1.78364
G2750;G2750.2(+)	1738	1589	203.76	5.15925
G2751;G2751.1(+)	2770	2621	865	13.2782
G2752;G2752.1(+)	1771	1622	82.2651	2.04059
G2753;G2753.1(-)	1853	1704	204.735	4.83408
G2754;G2754.1(+)	1975	1826	804.728	17.7313
G2754;G2754.2(+)	804	655	429.272	26.3684
G2755;G2755.1(-)	1250	1101	387	14.1421
G2756;G2756.1(-)	1522	1373	743	21.7726
G2757;G2757.1(+)	2884	2735	410	6.0314
G2758;G2758.1(-)	1594	1445	326	9.07698
G2759;G2759.1(+)	1998	1849	66.0834	1.43796
G2760;G2760.1(-)	1812	1663	431	10.4274
G2761;G2761.1(-)	1237	1088	15	0.554695
G2762;G2762.1(+)	1927	1778	427	9.66246
G2763;G2763.1(-)	647	498	265.645	21.4617
G2763;G2763.2(-)	583	434	6.35475	0.589115
G2764;G2764.1(+)	1941	1792	828	18.5902
G2765;G2765.1(+)	452	303	147	19.5194
G2766;G2766.1(+)	1438	1289	196.794	6.14257
G2766;G2766.2(+)	1307	1158	252.206	8.76271
G2767;G2767.1(-)	865	716	2660.61	149.506
G2767;G2767.2(-)	774	625	3039.39	195.658
G2768;G2768.1(-)	1480	1331	0	0
G2768;G2768.2(-)	1372	1223	529.358	17.4147
G2768;G2768.3(-)	1171	1022	1183.63	46.5969
G2768;G2768.4(-)	1094	945	0.00949942	0.000404442
G2769;G2769.1(-)	1174	1025	110.34	4.33111
G2769;G2769.2(-)	1323	1174	318.346	10.9099
G2769;G2769.3(-)	1194	1045	507.184	19.5273
G2769;G2769.4(-)	1208	1059	673.13	25.5738
G2770;G2770.1(+)	957	808	0	0
G2770;G2770.2(+)	1024	875	899	41.3374
G2771;G2771.1(+)	819	670	237	14.232
G2772;G2772.1(-)	1141	992	230	9.32841
G2773;G2773.1(-)	985	836	9	0.43314
G2774;G2774.1(+)	1174	1025	752.728	29.5465
G2774;G2774.2(+)	1531	1382	983.272	28.6258
G2775;G2775.1(-)	934	785	358	18.3487
G2776;G2776.1(+)	1900	1751	835	19.1863
G2777;G2777.1(+)	2264	2115	290	5.5167
G2778;G2778.1(-)	1497	1348	994	29.668
G2778;G2778.2(-)	1405	1256	0	0
G2779;G2779.1(+)	464	315	359	45.8538
G2780;G2780.1(-)	1595	1446	629	17.5014
G2781;G2781.1(-)	2121	1972	234	4.7742
G2782;G2782.1(-)	1747	1598	248	6.24405
G2783;G2783.1(-)	1152	1003	290	11.6329
G2783;G2783.2(-)	1024	875	0	0
G2784;G2784.1(-)	767	618	28	1.82289
G2785;G2785.1(-)	832	683	16	0.942521
G2786;G2786.1(+)	1159	1010	1755	69.9113
G2787;G2787.1(-)	744	595	449	30.3613
G2788;G2788.1(+)	580	431	0.0439382	0.00410163
G2788;G2788.2(+)	738	589	5177.96	353.7
G2789;G2789.1(+)	780	631	2093	133.454
G2790;G2790.1(+)	2647	2498	2519	40.5721
G2791;G2791.1(+)	537	388	3.0034	0.311439
G2791;G2791.2(+)	927	778	53.9966	2.79241
G2792;G2792.1(-)	1183	1034	368	14.3192
G2793;G2793.1(-)	1507	1358	0	0
G2793;G2793.2(-)	1373	1224	1	0.0328708
G2794;G2794.1(-)	1533	1384	5	0.145354
G2795;G2795.1(-)	2128	1979	36.2021	0.736002
G2795;G2795.2(-)	2165	2016	637.798	12.7287
G2796;G2796.1(-)	2185	2036	296.548	5.86015
G2796;G2796.2(-)	1032	883	87.4523	3.98476
G2797;G2797.1(-)	954	805	2501.73	125.037
G2797;G2797.2(-)	360	211	481.266	91.7686
G2798;G2798.1(-)	1274	1125	529	18.9189
G2799;G2799.1(+)	2545	2396	373.92	6.27889
G2799;G2799.2(+)	2437	2288	1018.19	17.9046
G2799;G2799.3(+)	818	669	221.892	13.3447
G2800;G2800.1(-)	1183	1034	78	3.03505
G2801;G2801.1(-)	1736	1587	192	4.86761
G2802;G2802.1(-)	809	660	98	5.97412
G2803;G2803.1(+)	2401	2252	50.1012	0.895099
G2803;G2803.2(+)	667	518	779.899	60.5759
G2804;G2804.1(-)	1293	1144	528	18.5695
G2805;G2805.1(+)	951	802	163	8.1772
G2806;G2806.1(-)	733	584	173	11.9186
G2807;G2807.1(+)	2176	2027	248	4.92254
G2808;G2808.1(+)	1905	1756	67	1.53512
G2809;G2809.1(-)	3132	2983	12650	170.62
G2810;G2810.1(+)	1083	934	182.775	7.87338
G2810;G2810.2(+)	1305	1156	307.225	10.6928
G2811;G2811.1(+)	1442	1293	995	30.9611
G2812;G2812.1(-)	1754	1605	431	10.8042
G2813;G2813.1(-)	1943	1794	515	11.5499
G2814;G2814.1(-)	847	698	1730	99.72
G2815;G2815.1(+)	1841	1692	58.4204	1.38917
G2815;G2815.2(+)	1493	1344	759.337	22.7314
G2815;G2815.3(+)	1924	1775	428.242	9.70695
G2816;G2816.1(+)	752	603	784	52.3107
G2817;G2817.1(-)	1209	1060	99	3.75769
G2818;G2818.1(-)	1059	910	738	32.6292
G2819;G2819.1(+)	1964	1815	791	17.5344
G2820;G2820.1(-)	2050	1901	1729	36.5935
G2821;G2821.1(+)	2459	2310	694	12.0876
G2822;G2822.1(-)	1294	1145	325	11.4201
G2823;G2823.1(+)	2865	2716	954	14.1322
G2824;G2824.1(+)	2752	2603	726.37	11.2273
G2824;G2824.2(+)	2840	2691	1291.63	19.3115
G2825;G2825.1(+)	1528	1379	933	27.2213
