target_id	length	eff_length	est_counts	tpm
G4154;G4154.1(-)	1634	1485	312	8.46205
G4155;G4155.1(+)	2353	2204	16.0876	0.293986
G4155;G4155.2(+)	2079	1930	20.9124	0.436409
G4156;G4156.1(+)	1615	1466	73.9802	2.03249
G4156;G4156.2(+)	1493	1344	84.0198	2.51785
G4157;G4157.1(-)	2629	2480	1802	29.2651
G4158;G4158.1(+)	2741	2592	416	6.46406
G4159;G4159.1(+)	2265	2116	2945.49	56.0646
G4160;G4160.1(-)	1341	1192	277	9.35946
G4161;G4161.1(+)	541	392	304	31.2345
G4162;G4162.1(-)	815	666	190.066	11.4941
G4162;G4162.2(-)	1426	1277	237.934	7.50436
G4163;G4163.1(+)	1345	1196	552	18.589
G4164;G4164.1(-)	2416	2267	4374.91	77.7258
G4164;G4164.2(-)	2359	2210	23592.4	429.959
G4165;G4165.1(-)	718	569	17516	1239.85
G4165;G4165.2(-)	640	491	0	0
G4166;G4166.1(+)	1617	1468	1259	34.542
G4166;G4166.2(+)	1638	1489	0	0
G4167;G4167.1(+)	2500	2351	527.305	9.03351
G4167;G4167.2(+)	2393	2244	78.6952	1.41245
G4168;G4168.1(-)	1208	1059	1296	49.2897
G4169;G4169.1(-)	607	458	565	49.6856
G4170;G4170.1(-)	1023	874	22	1.01381
G4171;G4171.1(-)	816	667	185	11.171
G4172;G4172.1(-)	1018	869	296.341	13.7347
G4172;G4172.2(-)	801	652	141.566	8.74497
G4172;G4172.3(-)	831	682	0	0
G4172;G4172.4(-)	750	601	0	0
G4172;G4172.5(-)	629	480	35.093	2.9446
G4172;G4172.6(-)	645	496	0	0
G4172;G4172.7(-)	747	598	0	0
G4172;G4172.8(-)	520	371	0	0
G4173;G4173.1(+)	944	795	65.1102	3.2986
G4173;G4173.2(+)	725	576	332.381	23.2413
G4173;G4173.3(+)	1585	1436	1053.73	29.5544
G4174;G4174.1(-)	737	588	58	3.97281
G4175;G4175.1(-)	1761	1612	148	3.6978
G4176;G4176.1(-)	1071	922	355	15.5076
G4177;G4177.1(+)	965	816	16	0.789727
G4178;G4178.1(-)	3516	3367	1032	12.3448
G4179;G4179.1(+)	2549	2400	945.744	15.8712
G4179;G4179.2(+)	2379	2230	62.2563	1.12441
G4180;G4180.1(-)	3653	3504	3002	34.5059
G4181;G4181.1(-)	2335	2186	938	17.2822
G4182;G4182.1(-)	1081	932	287	12.4026
G4183;G4183.1(+)	1124	975	234	9.66626
G4184;G4184.1(-)	1465	1316	2566	78.5322
G4185;G4185.1(+)	1056	907	869.428	38.6077
G4185;G4185.2(+)	956	807	58.5722	2.92325
G4186;G4186.1(-)	1615	1466	673	18.4896
G4187;G4187.1(-)	1852	1703	278.066	6.57628
G4188;G4188.1(-)	1773	1624	769.776	19.0909
G4188;G4188.2(-)	1224	1075	1424.29	53.3626
G4188;G4188.3(-)	2734	2585	1188.93	18.5244
G4189;G4189.1(-)	818	669	95	5.71932
G4190;G4190.1(-)	1658	1509	121	3.22956
G4191;G4191.1(+)	968	819	193	9.49119
G4192;G4192.1(+)	1420	1271	73	2.31326
G4193;G4193.1(+)	695	546	81.6562	6.02343
G4193;G4193.2(+)	775	626	104.344	6.71336
G4194;G4194.1(+)	1153	1004	3647	146.302
G4195;G4195.1(-)	1600	1451	184	5.10737
G4196;G4196.1(-)	1403	1254	836	26.8507
G4197;G4197.1(+)	1938	1789	446	10.0409
G4198;G4198.1(+)	1518	1369	691	20.3293
G4199;G4199.1(+)	1826	1677	22.3989	0.537949
G4199;G4199.2(+)	1961	1812	308.601	6.85941
G4200;G4200.1(-)	528	379	6333	673.004
G4201;G4201.1(-)	1343	1194	288.064	9.71698
G4201;G4201.2(-)	1182	1033	246.936	9.62791
G4202;G4202.1(+)	604	455	103	9.11744
G4203;G4203.1(-)	728	579	238	16.5556
G4204;G4204.1(+)	658	509	503.664	39.8538
G4204;G4204.2(+)	519	370	1601.34	174.312
G4205;G4205.1(+)	1626	1477	762.38	20.7892
G4206;G4206.1(+)	1639	1490	533	14.4075
G4207;G4207.1(-)	1145	996	326	13.1827
G4208;G4208.1(+)	2384	2235	262	4.7214
G4209;G4209.1(+)	2174	2025	3.59257e-05	7.14542e-07
G4209;G4209.2(+)	1920	1771	1412.78	32.1294
G4209;G4209.3(+)	2167	2018	1431.47	28.5699
G4210;G4210.1(+)	453	304	148	19.6081
G4211;G4211.1(-)	1763	1614	142.387	3.55315
G4211;G4211.2(-)	1583	1434	0	0
G4211;G4211.3(-)	1375	1226	0	0
G4211;G4211.4(-)	985	836	0	0
G4211;G4211.5(-)	1361	1212	14.613	0.485606
G4212;G4212.1(-)	1385	1236	121.723	3.96645
G4212;G4212.2(-)	1728	1579	101.277	2.58331
G4213;G4213.1(-)	2200	2051	536	10.5256
G4214;G4214.1(-)	2322	2173	1445.52	26.7924
G4214;G4214.2(-)	2235	2086	4879.48	94.2121
G4214;G4214.3(-)	1653	1504	0	0
G4215;G4215.1(-)	1449	1300	70	2.16871
G4216;G4216.1(+)	1726	1577	305	7.7896
G4217;G4217.1(+)	1370	1221	136.509	4.50292
G4217;G4217.2(+)	1209	1060	151.491	5.75609
G4218;G4218.1(-)	714	565	106.529	7.59394
G4218;G4218.2(-)	1126	977	507.471	20.9201
G4219;G4219.1(+)	2134	1985	1698	34.4528
G4220;G4220.1(+)	1129	980	141.723	5.82454
G4220;G4220.2(+)	1021	872	91.2771	4.21592
G4220;G4220.3(+)	1254	1105	0	0
G4220;G4220.4(+)	333	184	0	0
G4221;G4221.1(-)	1355	1206	2771.27	92.5505
G4221;G4221.2(-)	2178	2029	3685.73	73.1625
G4222;G4222.1(+)	1553	1404	5	0.143433
G4223;G4223.1(-)	351	202	30	5.9816
G4224;G4224.1(-)	1059	910	382	16.9071
G4225;G4225.1(-)	1561	1412	334	9.52706
G4226;G4226.1(+)	760	611	138.289	9.11581
G4226;G4226.2(+)	836	687	162.711	9.53907
G4227;G4227.1(+)	3444	3295	808	9.8765
G4228;G4228.1(-)	1119	970	396.695	16.4715
G4228;G4228.2(-)	1182	1033	662.095	25.8147
G4228;G4228.3(-)	981	832	2286.84	110.703
G4228;G4228.4(-)	1050	901	60.3701	2.69864
G4229;G4229.1(-)	1182	1033	181	7.05709
G4229;G4229.2(-)	1093	944	0	0
G4230;G4230.1(+)	1488	1339	690	20.7547
G4231;G4231.1(+)	1600	1451	103	2.85902
G4232;G4232.1(+)	1603	1454	219.526	6.08092
G4232;G4232.2(+)	2727	2578	107.474	1.67906
G4233;G4233.1(-)	1101	952	105.443	4.46096
G4233;G4233.2(-)	785	636	244.557	15.4871
G4234;G4234.1(+)	823	674	865.831	51.7393
G4235;G4235.1(+)	939	790	550.388	28.0601
G4235;G4235.2(+)	1003	854	146.781	6.92245
G4236;G4236.1(-)	1449	1300	181	5.60767
G4237;G4237.1(+)	1340	1191	338	11.4302
G4238;G4238.1(+)	1640	1491	1409	38.061
G4239;G4239.1(-)	816	667	140	8.45375
G4240;G4240.1(-)	1053	904	453	20.1826
G4241;G4241.1(+)	1206	1057	24	0.9145
G4242;G4242.1(-)	864	715	0	0
G4242;G4242.2(-)	1226	1077	0	0
G4242;G4242.3(-)	1273	1124	1393	49.9151
G4243;G4243.1(+)	1283	1134	2	0.0710337
G4244;G4244.1(+)	1720	1571	553	14.1774
G4245;G4245.1(-)	2098	1949	149	3.07909
G4246;G4246.1(-)	1905	1756	347	7.95889
G4246;G4246.2(-)	1803	1654	3.03958e-07	7.40159e-09
G4247;G4247.1(+)	2081	1932	637	13.2794
G4248;G4248.1(+)	837	688	749	43.8471
G4249;G4249.1(-)	1129	980	1233	50.6739
G4250;G4250.1(+)	709	560	35	2.51726
G4251;G4251.1(+)	1738	1589	153	3.87806
G4252;G4252.1(-)	508	359	22	2.46817
G4253;G4253.1(+)	972	823	49.7633	2.43532
G4253;G4253.2(+)	1217	1068	211.237	7.9661
G4254;G4254.1(+)	1820	1671	848	20.4393
G4255;G4255.1(+)	791	642	108	6.77542
G4256;G4256.1(+)	637	488	89	7.34543
G4257;G4257.1(+)	1061	912	223	9.84821
G4258;G4258.1(+)	1504	1355	219	6.50957
G4259;G4259.1(-)	468	319	36	4.54526
G4260;G4260.1(-)	626	477	361	30.4815
G4261;G4261.1(-)	2195	2046	75	1.4764
G4262;G4262.1(-)	2062	1913	2750.05	57.8993
G4262;G4262.2(-)	582	433	0	0
G4262;G4262.3(-)	960	811	23.9459	1.18921
G4263;G4263.1(-)	1007	858	188.402	8.84395
G4263;G4263.2(-)	857	708	572.598	32.5734
G4264;G4264.1(+)	1888	1739	616	14.2669
G4265;G4265.1(+)	843	694	6581.9	381.979
G4265;G4265.2(+)	960	811	380.806	18.9117
G4265;G4265.3(+)	957	808	155.292	7.74078
G4266;G4266.1(+)	1891	1742	69	1.59532
G4267;G4267.1(+)	1425	1276	0	0
G4268;G4268.1(+)	753	604	486.768	32.4588
G4268;G4268.2(+)	516	367	139.232	15.2799
G4269;G4269.1(-)	956	807	618	30.8434
G4270;G4270.1(+)	1234	1085	264	9.7999
G4271;G4271.1(+)	1878	1729	422	9.83025
G4272;G4272.1(+)	1345	1196	1176	39.6026
G4273;G4273.1(-)	1238	1089	340	12.5747
G4274;G4274.1(-)	3459	3310	721	8.77313
G4275;G4275.1(-)	2258	2109	371.895	7.10217
G4275;G4275.2(-)	1995	1846	64.1048	1.39864
G4276;G4276.1(-)	1540	1391	394	11.4082
G4277;G4277.1(+)	1303	1154	394	13.7511
G4278;G4278.1(+)	560	411	2	0.195991
G4279;G4279.1(-)	1420	1271	0	0
G4279;G4279.2(-)	1315	1166	0	0
G4280;G4280.1(+)	1765	1616	134	3.33973
G4281;G4281.1(+)	1132	983	861	35.2774
G4282;G4282.1(+)	3012	2863	342	4.81118
G4283;G4283.1(+)	753	604	0	0
G4283;G4283.2(+)	1024	875	270	12.428
G4283;G4283.3(+)	780	631	0	0
G4283;G4283.4(+)	617	468	0	0
G4284;G4284.1(+)	971	822	62	3.03786
G4285;G4285.1(+)	1242	1093	200	7.36982
G4286;G4286.1(+)	976	827	216	10.5195
G4287;G4287.1(+)	201	53.2187	6	4.54082
G4288;G4288.1(+)	1572	1423	542	15.3406
G4289;G4289.1(+)	895	746	123.193	6.6511
G4289;G4289.2(+)	659	510	0	0
G4289;G4289.3(+)	786	637	533.807	33.7514
G4290;G4290.1(-)	691	542	70	5.20171
G4291;G4291.1(+)	2598	2449	54.633	0.898491
G4291;G4291.2(+)	2662	2513	2355.37	37.7497
G4292;G4292.1(-)	2181	2032	393	7.78962
G4293;G4293.1(+)	1022	873	218	10.0575
G4294;G4294.1(-)	2303	2154	760	14.2107
G4295;G4295.1(-)	1657	1508	33	0.881373
G4296;G4296.1(-)	1580	1431	234.388	6.59695
G4296;G4296.2(-)	1464	1315	100.612	3.08157
G4296;G4296.3(-)	1512	1363	0	0
G4296;G4296.4(-)	1293	1144	0	0
G4297;G4297.1(+)	1232	1083	0	0
G4297;G4297.2(+)	1427	1278	5708.62	179.907
G4297;G4297.3(+)	1493	1344	157.378	4.7162
G4298;G4298.1(+)	1314	1165	538	18.5996
G4299;G4299.1(+)	654	505	190	15.1534
G4300;G4300.1(-)	2107	1958	236	4.85452
G4301;G4301.1(-)	1641	1492	1186	32.0157
G4302;G4302.1(+)	829	680	46	2.72456
G4303;G4303.1(+)	991	842	769	36.7842
G4304;G4304.1(-)	2359	2210	293.753	5.3535
G4304;G4304.2(-)	1787	1638	792.247	19.4802
G4304;G4304.3(-)	2146	1997	0	0
G4304;G4304.4(-)	1601	1452	0	0
G4305;G4305.1(-)	1280	1131	47	1.67372
G4306;G4306.1(+)	1080	931	311	13.4542
G4307;G4307.1(-)	1571	1422	688	19.4866
G4308;G4308.1(-)	3088	2939	790	10.8262
G4309;G4309.1(+)	884	735	28.4636	1.55973
G4309;G4309.2(+)	815	666	116.536	7.04749
G4310;G4310.1(-)	953	804	141	7.06334
G4311;G4311.1(+)	839	690	74.3077	4.33742
G4311;G4311.2(+)	644	495	468.692	38.1355
G4312;G4312.1(+)	1236	1087	162.761	6.03069
G4312;G4312.2(+)	1277	1128	3.23941	0.115665
G4313;G4313.1(+)	1394	1245	281	9.09043
G4314;G4314.1(-)	1296	1147	12412.1	435.843
G4314;G4314.2(-)	1143	994	15529.1	629.225
G4314;G4314.3(-)	1069	920	132.831	5.81511
G4315;G4315.1(+)	4003	3854	257.606	2.69211
G4315;G4315.2(+)	2373	2224	591.394	10.71
G4316;G4316.1(+)	2753	2604	73	1.12909
G4317;G4317.1(-)	923	774	231	12.0204
G4318;G4318.1(+)	1673	1524	453	11.9718
G4319;G4319.1(+)	791	642	36	2.25847
G4320;G4320.1(+)	2624	2475	3361.76	54.7064
G4320;G4320.2(+)	1061	912	939.244	41.4792
G4321;G4321.1(-)	1186	1037	337.437	13.1057
G4321;G4321.2(-)	1060	911	77.5635	3.42915
G4322;G4322.1(+)	1455	1306	305	9.40598
G4323;G4323.1(+)	1648	1499	153	4.1109
G4324;G4324.1(-)	1964	1815	1418	31.4664
G4325;G4325.1(-)	1299	1150	3195	111.897
G4326;G4326.1(-)	1800	1651	498.112	12.1514
G4326;G4326.2(-)	1389	1240	504.196	16.3766
G4327;G4327.1(-)	1632	1483	2294.81	62.3238
G4327;G4327.2(-)	1400	1251	6212.19	200.002
G4328;G4328.1(-)	1811	1662	2656	64.3642
G4328;G4328.2(-)	1666	1517	0	0
G4329;G4329.1(-)	2316	2167	815	15.1477
G4330;G4330.1(+)	1747	1598	532	13.4086
G4331;G4331.1(-)	2826	2677	139	2.09129
G4332;G4332.1(+)	1032	883	321	14.6417
G4333;G4333.1(-)	1081	932	1535.26	66.3457
G4333;G4333.2(-)	1036	887	0	0
G4333;G4333.3(-)	967	818	341.743	16.8265
G4334;G4334.1(+)	628	479	85	7.14711
G4335;G4335.1(-)	1255	1106	2104	76.6192
G4336;G4336.1(-)	1052	903	41	1.8287
G4337;G4337.1(-)	1424	1275	114.871	3.62867
G4337;G4337.2(-)	1527	1378	29.9496	0.875365
G4337;G4337.3(-)	1267	1118	616.106	22.1953
G4337;G4337.4(-)	1184	1035	93.0735	3.62187
G4338;G4338.1(+)	1490	1341	712	21.3845
G4339;G4339.1(+)	1239	1090	846	31.2602
G4340;G4340.1(+)	905	756	164	8.73714
G4341;G4341.1(-)	1130	981	402	16.5046
G4342;G4342.1(-)	2256	2107	228.667	4.37105
G4342;G4342.2(-)	2127	1978	3145.33	64.0454
G4343;G4343.1(+)	1409	1260	265	8.47076
G4344;G4344.1(-)	783	634	771	48.9793
G4345;G4345.1(+)	2123	1974	622	12.6908
G4346;G4346.1(-)	2197	2048	1714	33.7076
G4347;G4347.1(+)	2548	2399	3149	52.8676
G4348;G4348.1(-)	1254	1105	12839.6	467.989
G4348;G4348.2(-)	2003	1854	827.802	17.9831
G4348;G4348.3(-)	2057	1908	25356.6	535.254
G4349;G4349.1(+)	3701	3552	574	6.50858
G4350;G4350.1(+)	1011	862	697	32.5666
G4351;G4351.1(-)	1113	964	210	8.77384
G4352;G4352.1(+)	618	469	759	65.1803
G4353;G4353.1(-)	1288	1139	97	3.43001
G4354;G4354.1(+)	542	393	0	0
G4355;G4355.1(+)	1230	1081	410	15.2759
G4356;G4356.1(+)	1583	1434	266	7.47102
G4357;G4357.1(-)	1205	1056	235.929	8.9984
G4358;G4358.1(-)	950	801	4777.87	240.242
G4359;G4359.1(-)	1983	1834	366.8	8.05522
G4359;G4359.2(-)	1653	1504	270.2	7.23577
G4360;G4360.1(-)	1837	1688	52	1.24073
G4361;G4361.1(-)	1931	1782	125	2.8252
G4362;G4362.1(+)	1859	1710	1303	30.6899
G4363;G4363.1(-)	1994	1845	88	1.92103
G4364;G4364.1(-)	2783	2634	25233	385.834
G4365;G4365.1(+)	1840	1691	811	19.3163
G4365;G4365.2(+)	1686	1537	0	0
G4366;G4366.1(+)	3346	3197	1269.67	15.9954
G4366;G4366.2(+)	824	675	5.33151	0.318122
G4367;G4367.1(-)	791	642	819	51.3802
G4368;G4368.1(+)	1273	1124	534.041	19.1362
G4368;G4368.2(+)	1104	955	98.9588	4.17348
G4369;G4369.1(-)	929	780	0	0
G4370;G4370.1(-)	963	814	0	0
G4371;G4371.1(-)	1118	969	2475.76	102.904
G4371;G4371.2(-)	745	596	175.244	11.8425
G4371;G4371.3(-)	907	758	0	0
G4371;G4371.4(-)	643	494	0	0
G4372;G4372.1(+)	992	843	168	8.02655
G4373;G4373.1(-)	777	628	1139	73.0485
G4374;G4374.1(+)	1508	1359	370	10.9655
G4375;G4375.1(+)	759	610	199	13.1392
G4376;G4376.1(+)	1235	1086	666	24.6997
G4377;G4377.1(-)	1568	1419	1120	31.7894
G4378;G4378.1(-)	1655	1506	269	7.19407
G4379;G4379.1(+)	586	437	2044.38	188.42
G4379;G4379.2(+)	748	599	88.6238	5.95896
G4380;G4380.1(-)	510	361	318.063	35.4857
G4380;G4380.2(-)	2169	2020	2183.33	43.5327
G4380;G4380.3(-)	845	696	24.9323	1.44278
G4380;G4380.4(-)	1254	1105	26493	965.643
G4380;G4380.5(-)	1377	1228	0	0
G4380;G4380.6(-)	1269	1120	0	0
G4380;G4380.7(-)	1520	1371	16916.3	496.954
G4380;G4380.8(-)	812	663	0	0
G4380;G4380.9(-)	886	737	0	0
G4380;G4380.10(-)	1204	1055	15.1552	0.57857
G4380;G4380.11(-)	1579	1430	125.883	3.54551
G4380;G4380.12(-)	745	596	0	0
G4380;G4380.13(-)	607	458	3383.19	297.515
G4380;G4380.14(-)	1209	1060	1.91999e-06	7.29526e-08
G4381;G4381.1(-)	978	829	0	0
G4381;G4381.2(-)	1555	1406	3538	101.349
G4381;G4381.3(-)	305	156	0	0
G4382;G4382.1(+)	1127	978	35	1.44137
G4383;G4383.1(-)	3434	3285	501	6.14256
G4384;G4384.1(-)	1858	1709	104	2.45097
G4385;G4385.1(-)	1955	1806	0	0
G4385;G4385.2(-)	1777	1628	0	0
G4386;G4386.1(-)	1525	1376	291	8.51769
G4387;G4387.1(-)	2516	2367	887	15.0929
G4388;G4388.1(-)	2214	2065	3188.89	62.1966
G4388;G4388.2(-)	1868	1719	0	0
G4388;G4388.3(-)	1665	1516	0	0
G4388;G4388.4(-)	1773	1624	15.1997	0.376961
G4389;G4389.1(-)	2137	1988	1227.58	24.8704
G4389;G4389.2(-)	1154	1005	158.328	6.34512
G4390;G4390.1(+)	1669	1520	1021	27.0539
G4391;G4391.1(-)	999	850	62	2.93779
G4392;G4392.1(+)	701	552	685	49.9803
G4393;G4393.1(-)	1044	895	10097.2	454.384
G4394;G4394.1(+)	988	839	2006.24	96.3094
G4394;G4394.2(+)	952	803	980.757	49.1918
G4395;G4395.1(-)	1445	1296	260.471	8.0947
G4395;G4395.2(-)	1241	1092	115.529	4.26106
G4396;G4396.1(-)	1981	1832	974	21.4132
G4397;G4397.1(+)	2034	1885	2627	56.1301
G4398;G4398.1(+)	911	762	396	20.9309
G4399;G4399.1(-)	759	610	287	18.9496
G4400;G4400.1(+)	752	603	303.385	20.264
G4401;G4401.1(+)	971	822	171.158	8.38635
G4401;G4401.2(+)	1295	1146	44.8913	1.5777
G4401;G4401.3(+)	1082	933	1443.95	62.333
G4402;G4402.1(+)	1135	986	74.6162	3.04792
G4402;G4402.2(+)	950	801	98.3838	4.94696
G4403;G4403.1(-)	1860	1711	505.981	11.9105
G4404;G4404.1(+)	1937	1788	595.153	13.4063
G4405;G4405.1(-)	1850	1701	424.019	10.0399
G4406;G4406.1(+)	308	159	45.8472	11.6135
G4407;G4407.1(-)	3244	3095	1050	13.6639
G4408;G4408.1(-)	1445	1296	89.3793	2.77766
G4408;G4408.2(-)	1271	1122	175.621	6.3042
G4409;G4409.1(-)	1053	904	76	3.38604
G4410;G4410.1(+)	1031	882	122	5.57107
G4411;G4411.1(-)	1219	1070	209.644	7.89124
G4411;G4411.2(-)	826	677	179.356	10.6703
G4412;G4412.1(-)	3280	3131	376	4.83673
G4413;G4413.1(-)	1103	954	380	16.0429
G4414;G4414.1(-)	2758	2609	1878	28.9914
G4415;G4415.1(+)	3767	3618	437.58	4.8712
G4415;G4415.2(+)	3013	2864	183.608	2.58206
G4415;G4415.3(+)	878	729	227.812	12.5863
G4416;G4416.1(+)	631	482	300.634	25.1211
G4416;G4416.2(+)	713	564	543.366	38.8026
G4417;G4417.1(-)	194	47.1252	4	3.41865
G4418;G4418.1(+)	908	759	904	47.9705
G4418;G4418.2(+)	720	571	3.2402e-08	2.28551e-09
G4419;G4419.1(-)	2144	1995	548	11.0633
G4420;G4420.1(-)	2117	1968	267.356	5.47158
G4421;G4421.1(+)	1827	1678	0	0
G4421;G4421.2(+)	1579	1430	0	0
G4422;G4422.1(+)	1368	1219	252	8.32615
G4423;G4423.1(-)	865	716	7	0.393761
G4424;G4424.1(-)	926	777	598	30.9976
G4425;G4425.1(+)	1116	967	73	3.04049
G4426;G4426.1(+)	799	650	1205	74.6657
G4427;G4427.1(+)	1703	1554	75.754	1.96337
G4427;G4427.2(+)	1336	1187	102.246	3.46931
G4428;G4428.1(+)	951	802	164	8.23601
G4429;G4429.1(+)	1779	1630	147	3.63226
G4430;G4430.1(+)	1203	1054	76	2.90416
G4431;G4431.1(+)	1171	1022	245	9.65523
G4432;G4432.1(+)	1596	1447	244	6.79154
G4433;G4433.1(-)	684	535	353	26.5747
G4434;G4434.1(+)	2881	2732	592.106	8.72904
G4434;G4434.2(+)	2618	2469	267.894	4.37007
G4435;G4435.1(+)	2365	2216	414	7.5245
G4436;G4436.1(+)	1812	1663	77	1.86486
G4437;G4437.1(+)	1123	974	41.6112	1.72068
G4437;G4437.2(+)	1485	1336	262.736	7.92063
G4437;G4437.3(+)	1345	1196	0	0
G4437;G4437.4(+)	1065	916	524.653	23.0687
G4438;G4438.1(-)	1390	1241	556	18.0447
G4439;G4439.1(+)	978	829	988	48.0009
G4440;G4440.1(+)	1613	1464	250	6.87775
G4441;G4441.1(-)	976	827	117	5.69807
G4442;G4442.1(+)	1678	1529	153.528	4.04414
G4442;G4442.2(+)	1892	1743	39.4722	0.912098
G4443;G4443.1(+)	1413	1264	105.041	3.34704
G4443;G4443.2(+)	1638	1489	705.959	19.0955
G4444;G4444.1(-)	838	689	108.714	6.35498
G4444;G4444.2(-)	1493	1344	1177.8	35.2954
G4444;G4444.3(-)	1253	1104	54.4882	1.98784
G4445;G4445.1(+)	1387	1238	0.165861	0.005396
G4445;G4445.2(+)	1497	1348	493.834	14.755
G4446;G4446.1(-)	1180	1031	878	34.2991
G4447;G4447.1(+)	1473	1324	54.1129	1.64612
G4447;G4447.2(+)	1950	1801	2533.89	56.6658
G4448;G4448.1(-)	1831	1682	84	2.01141
G4449;G4449.1(-)	1191	1042	8	0.309221
G4450;G4450.1(-)	227	78.0817	0	0
G4451;G4451.1(-)	986	837	7	0.336837
G4452;G4452.1(-)	527	378	219.703	23.4095
G4452;G4452.2(-)	1371	1222	612.297	20.1808
G4453;G4453.1(-)	1145	996	129	5.21648
G4454;G4454.1(+)	1753	1604	599	15.0408
G4455;G4455.1(-)	1997	1848	569	12.401
G4456;G4456.1(+)	1620	1471	75	2.05351
G4457;G4457.1(+)	1559	1410	181	5.17019
G4458;G4458.1(+)	866	717	137	7.69571
G4459;G4459.1(+)	1242	1093	275	10.1335
G4460;G4460.1(-)	1010	861	861	40.2761
G4460;G4460.2(-)	968	819	792	38.9483
G4460;G4460.3(-)	824	675	0	0
G4460;G4460.4(-)	924	775	0	0
G4461;G4461.1(-)	1033	884	3762	171.401
G4462;G4462.1(-)	1831	1682	1164.75	27.8902
G4462;G4462.2(-)	3017	2868	1350.25	18.962
G4463;G4463.1(-)	535	386	110	11.4776
G4464;G4464.1(+)	892	743	544	29.4888
G4465;G4465.1(-)	1347	1198	504	16.9442
G4466;G4466.1(+)	1947	1798	352.861	7.90426
G4466;G4466.2(+)	2098	1949	511.139	10.5627
G4467;G4467.1(+)	914	765	245	12.8989
G4468;G4468.1(+)	1136	987	282	11.5075
G4469;G4469.1(+)	1328	1179	855.615	29.2289
G4469;G4469.2(+)	1367	1218	187.385	6.19632
G4470;G4470.1(+)	2448	2299	141.682	2.48212
G4470;G4470.2(+)	2916	2767	546.378	7.953
G4470;G4470.3(+)	2472	2323	710.481	12.3183
G4470;G4470.4(+)	2325	2176	292.353	5.41123
G4470;G4470.5(+)	2025	1876	1110.64	23.8444
G4470;G4470.6(+)	2180	2031	670.002	13.2866
G4470;G4470.7(+)	2311	2162	2220.47	41.3653
G4471;G4471.1(+)	843	694	79	4.58474
G4472;G4472.1(-)	980	831	43	2.08408
G4473;G4473.1(+)	1321	1172	62	2.13065
G4474;G4474.1(-)	1567	1418	531.75	15.1035
G4474;G4474.2(-)	1399	1250	505.25	16.2796
G4475;G4475.1(-)	1391	1242	114	3.69684
G4476;G4476.1(-)	521	372	0	0
G4477;G4477.1(+)	2076	1927	9570	200.022
G4478;G4478.1(+)	3137	2988	257	3.46417
G4479;G4479.1(-)	1126	977	1095	45.1405
G4480;G4480.1(-)	1568	1419	1743	49.4723
G4481;G4481.1(+)	961	812	726	36.0104
G4482;G4482.1(+)	725	576	1349.16	94.3387
G4482;G4482.2(+)	919	770	5282.84	276.327
G4483;G4483.1(+)	1282	1133	73.7107	2.62028
G4483;G4483.2(+)	1344	1195	447.289	15.0754
G4484;G4484.1(+)	2009	1860	390	8.44499
G4485;G4485.1(-)	2476	2327	397	6.87134
G4486;G4486.1(-)	459	310	74	9.61429
G4487;G4487.1(+)	1236	1087	297.927	11.0389
G4487;G4487.2(+)	1318	1169	171.073	5.89406
G4488;G4488.1(-)	1687	1538	528	13.8269
G4488;G4488.2(-)	1566	1417	0	0
G4489;G4489.1(-)	1709	1560	343.898	8.87875
G4489;G4489.2(-)	1396	1247	50.1022	1.61822
G4490;G4490.1(-)	1915	1766	379	8.64362
G4491;G4491.1(+)	2005	1856	2166	47.0032
G4492;G4492.1(+)	2247	2098	1106.47	21.2414
G4492;G4492.2(+)	1226	1077	737.528	27.581
G4493;G4493.1(-)	2703	2554	73	1.1512
G4494;G4494.1(+)	104	10.376	0	0
G4495;G4495.1(+)	2034	1885	22	0.470066
G4496;G4496.1(+)	781	632	144	9.17683
G4497;G4497.1(+)	949	800	20	1.0069
G4498;G4498.1(+)	912	763	31	1.63638
G4499;G4499.1(-)	699	550	6	0.439375
G4500;G4500.1(+)	1691	1542	45	1.17537
G4501;G4501.1(+)	3098	2949	143.149	1.95506
G4501;G4501.2(+)	3172	3023	40.8514	0.544271
G4502;G4502.1(-)	2900	2751	329	4.81673
G4503;G4503.1(-)	872	723	304.577	16.967
G4504;G4504.1(+)	1248	1099	195.277	7.1565
G4504;G4504.2(+)	1304	1155	1278.72	44.5904
G4505;G4505.1(+)	1132	983	1980	81.1258
G4506;G4506.1(+)	980	831	167	8.09399
G4507;G4507.1(-)	1236	1087	506.991	18.7853
G4507;G4507.2(-)	1303	1154	4.00925	0.139928
G4508;G4508.1(+)	1970	1821	183	4.04751
G4509;G4509.1(+)	1144	995	0	0
G4509;G4509.2(+)	1356	1207	838	27.963
G4510;G4510.1(+)	2051	1902	381.994	8.08897
G4511;G4511.1(+)	2043	1894	768.006	16.3317
G4512;G4512.1(+)	1050	901	2	0.0894031
G4513;G4513.1(+)	943	794	964	48.8994
G4514;G4514.1(+)	1788	1639	2048	50.3267
G4515;G4515.1(+)	883	734	45	2.46924
G4516;G4516.1(+)	783	634	1445	91.7964
G4517;G4517.1(-)	1512	1363	565	16.6955
G4518;G4518.1(-)	1531	1382	219	6.38239
G4519;G4519.1(+)	485	336	132	15.8227
G4520;G4520.1(+)	227	78.0817	32	16.5062
G4521;G4521.1(+)	1634	1485	263	7.13307
G4522;G4522.1(-)	829	680	289	17.1173
