target_id	length	eff_length	est_counts	tpm
G3517;G3517.1(+)	1338	1189	79.5157	2.83893
G3518;G3518.1(-)	1214	1065	15.568	0.620537
G3518;G3518.2(-)	702	553	495.916	38.0687
G3519;G3519.1(-)	1543	1394	76	2.31438
G3520;G3520.1(-)	2196	2047	546	11.3229
G3521;G3521.1(-)	707	558	6.19062	0.47096
G3521;G3521.2(-)	584	435	622.809	60.7785
G3522;G3522.1(+)	927	778	315	17.1876
G3523;G3523.1(+)	807	658	185.477	11.966
G3523;G3523.2(+)	658	509	202.523	16.8905
G3524;G3524.1(-)	1958	1809	284	6.66445
G3525;G3525.1(+)	2079	1930	390	8.57811
G3526;G3526.1(-)	1011	862	253	12.4594
G3527;G3527.1(-)	977	828	184	9.43348
G3528;G3528.1(+)	1208	1059	132	5.2913
G3529;G3529.1(+)	588	439	13	1.25708
G3530;G3530.1(-)	542	393	991.902	107.142
G3530;G3530.2(-)	359	210	21.098	4.26488
G3531;G3531.1(-)	2343	2194	2834	54.8337
G3532;G3532.1(+)	1552	1403	465	14.0695
G3533;G3533.1(+)	2365	2216	401	7.68173
G3534;G3534.1(+)	2064	1915	732.696	16.242
G3534;G3534.2(+)	1834	1685	2729.3	68.7601
G3535;G3535.1(+)	2075	1926	1472	32.4441
G3536;G3536.1(-)	1173	1024	134	5.55507
G3537;G3537.1(-)	2644	2495	168.207	2.86192
G3537;G3537.2(-)	2986	2837	62.7929	0.939584
G3538;G3538.1(+)	1526	1377	689	21.2407
G3539;G3539.1(+)	1485	1336	1018	32.3464
G3540;G3540.1(-)	1805	1656	318	8.15176
G3541;G3541.1(-)	498	349	53	6.44666
G3542;G3542.1(-)	1337	1188	561	20.0461
G3543;G3543.1(-)	1283	1134	172	6.43872
G3544;G3544.1(-)	1028	879	83	4.00842
G3545;G3545.1(-)	685	536	722	57.1817
G3546;G3546.1(-)	2424	2275	1891.91	35.3024
G3546;G3546.2(-)	2553	2404	149.085	2.6326
G3547;G3547.1(+)	2472	2323	973	17.7807
G3548;G3548.1(-)	1140	991	391	16.7489
G3549;G3549.1(-)	816	667	309	19.666
G3550;G3550.1(+)	3892	3743	3715.37	42.1373
G3550;G3550.2(+)	709	560	1518.63	115.119
G3551;G3551.1(+)	1604	1455	437	12.7498
G3552;G3552.1(+)	1266	1117	419	15.9237
G3553;G3553.1(-)	1989	1840	874.963	20.1863
G3553;G3553.2(-)	1846	1697	110.037	2.75258
G3554;G3554.1(-)	1573	1424	707	21.0763
G3555;G3555.1(-)	1438	1289	347	11.4278
G3556;G3556.1(+)	682	533	238.152	18.9676
G3556;G3556.2(+)	969	820	571.848	29.604
G3557;G3557.1(+)	1359	1210	94.4992	3.31533
G3557;G3557.2(+)	770	621	11.5008	0.786181
G3558;G3558.1(+)	676	527	9	0.724964
G3559;G3559.1(+)	1783	1634	575.667	14.9556
G3559;G3559.2(+)	1912	1763	109.333	2.6326
G3559;G3559.3(+)	1596	1447	0	0
G3560;G3560.1(+)	1376	1227	47.085	1.62901
G3561;G3561.1(-)	1281	1132	664.915	24.9347
G3562;G3562.1(+)	700	551	36	2.77355
G3562;G3562.2(+)	843	694	0	0
G3563;G3563.1(-)	966	817	850	44.1653
G3563;G3563.2(-)	732	583	0	0
G3563;G3563.3(-)	588	439	0	0
G3564;G3564.1(+)	1843	1694	460	11.5273
G3565;G3565.1(+)	1401	1252	261	8.84954
G3566;G3566.1(+)	1271	1122	720.37	27.2551
G3566;G3566.2(+)	1267	1118	17.6295	0.669396
G3567;G3567.1(-)	1035	886	31	1.48529
G3568;G3568.1(-)	1418	1269	1425	47.6692
G3569;G3569.1(+)	1292	1143	824	30.6031
G3570;G3570.1(-)	542	393	185	19.9831
G3571;G3571.1(+)	1230	1081	412	16.1792
G3572;G3572.1(+)	712	563	170	12.8181
G3573;G3573.1(-)	470	321	318	42.0539
G3574;G3574.1(-)	1013	864	75	3.68495
G3575;G3575.1(+)	754	605	79	5.54314
G3576;G3576.1(+)	934	785	7769.27	420.141
G3576;G3576.2(+)	477	328	1680.73	217.525
G3577;G3577.1(-)	1267	1118	99	3.75905
G3578;G3578.1(-)	1937	1788	1133.19	26.9041
G3578;G3578.2(-)	1740	1591	25.6544	0.684505
G3578;G3578.3(-)	1642	1493	0	0
G3578;G3578.4(-)	1713	1564	21.3849	0.580436
G3579;G3579.1(+)	1623	1474	10.3593	0.298343
G3579;G3579.2(+)	1801	1652	620.416	15.9425
G3580;G3580.1(-)	1215	1066	220	8.76092
G3581;G3581.1(+)	1225	1076	0	0
G3582;G3582.1(-)	1066	917	0	0
G3583;G3583.1(-)	852	703	490	29.5886
G3584;G3584.1(+)	4919	4770	2114	18.8136
G3585;G3585.1(+)	752	603	274	19.2893
G3586;G3586.1(-)	1773	1624	1655.68	43.2786
G3586;G3586.2(-)	1569	1420	219.325	6.55667
G3587;G3587.1(+)	1825	1676	181	4.58447
G3588;G3588.1(+)	1653	1504	189	5.33456
G3589;G3589.1(+)	948	799	651.504	34.6142
G3589;G3589.2(+)	1077	928	352.496	16.1247
G3590;G3590.1(+)	2269	2120	641.053	12.8364
G3591;G3591.1(-)	766	617	295.947	20.3616
G3592;G3592.1(+)	1017	868	198.828	9.72394
G3593;G3593.1(+)	1066	917	0	0
G3594;G3594.1(+)	1151	1002	55.0768	2.33338
G3594;G3594.2(+)	1106	957	218.923	9.711
G3595;G3595.1(-)	683	534	273	21.7023
G3596;G3596.1(-)	1014	865	898.922	44.1154
G3596;G3596.2(-)	912	763	1702.08	94.6977
G3597;G3597.1(-)	1333	1184	318	11.4014
G3598;G3598.1(+)	853	704	390	23.5167
G3599;G3599.1(+)	2133	1984	503	10.7624
G3600;G3600.1(+)	1370	1221	276	9.59572
G3601;G3601.1(-)	2136	1987	896	19.1423
G3602;G3602.1(-)	973	824	265	13.6522
G3603;G3603.1(-)	816	667	1032.77	65.73
G3603;G3603.2(-)	599	450	34498.2	3254.38
G3604;G3604.1(-)	741	592	341.538	24.4908
G3604;G3604.2(-)	559	410	238.462	24.6899
G3605;G3605.1(+)	1035	886	699	33.491
G3606;G3606.1(-)	1914	1765	675	16.2347
G3607;G3607.1(+)	3873	3724	1483	16.905
G3608;G3608.1(+)	3937	3788	558.744	6.26163
G3608;G3608.2(+)	3176	3027	400.363	5.61469
G3608;G3608.3(+)	1188	1039	327.893	13.3968
G3609;G3609.1(-)	336	187	197	44.7207
G3610;G3610.1(-)	797	648	133	8.71286
G3611;G3611.1(-)	2504	2355	2813	50.7064
G3611;G3611.2(-)	2285	2136	0	0
G3612;G3612.1(+)	1835	1686	663	16.6932
G3613;G3613.1(+)	897	748	304	17.2527
G3614;G3614.1(+)	911	762	535	29.8046
G3615;G3615.1(-)	1897	1748	133	3.22994
G3616;G3616.1(+)	2033	1884	336	7.57082
G3617;G3617.1(-)	1128	979	362.392	15.7138
G3617;G3617.2(-)	947	798	54.6077	2.90493
G3618;G3618.1(-)	980	831	3929	200.708
G3619;G3619.1(-)	1515	1366	121	3.76027
G3620;G3620.1(+)	827	678	108	6.76205
G3621;G3621.1(+)	1196	1047	220	8.91991
G3622;G3622.1(+)	1550	1401	236	7.15086
G3623;G3623.1(+)	1481	1332	930.388	29.6513
G3623;G3623.2(+)	1455	1306	1731.35	56.2763
G3623;G3623.3(+)	1237	1088	1190.26	46.4407
G3624;G3624.1(+)	1352	1203	43.3514	1.52975
G3624;G3624.2(+)	1130	981	118.649	5.13426
G3625;G3625.1(-)	1753	1604	987.077	26.1235
G3625;G3625.2(-)	1623	1474	149.923	4.31773
G3626;G3626.1(+)	1685	1536	163	4.50485
G3627;G3627.1(+)	1648	1499	3350.61	94.8869
G3627;G3627.2(+)	1443	1294	94.3928	3.09663
G3628;G3628.1(-)	1200	1051	312.971	12.6411
G3628;G3628.2(-)	1128	979	998.587	43.2999
G3628;G3628.3(-)	1364	1215	9.44283	0.329921
G3629;G3629.1(+)	1623	1474	543	15.6382
G3630;G3630.1(+)	1145	996	133	5.66861
G3631;G3631.1(+)	1321	1172	157	5.68665
G3632;G3632.1(+)	1682	1533	101	2.79681
G3633;G3633.1(+)	1561	1412	66	1.98424
G3634;G3634.1(+)	1343	1194	1126.17	40.0391
G3635;G3635.1(+)	693	544	436	34.0229
G3636;G3636.1(+)	1715	1566	799	21.659
G3637;G3637.1(-)	890	741	409	23.4309
G3638;G3638.1(-)	2622	2473	524	8.9948
G3639;G3639.1(+)	2681	2532	2831	47.4636
G3640;G3640.1(+)	533	384	26.0481	2.87958
G3641;G3641.1(-)	1452	1303	500	16.2896
G3641;G3641.2(-)	1253	1104	4.29628e-07	1.65199e-08
G3642;G3642.1(-)	1455	1306	644	20.9328
G3642;G3642.2(-)	1274	1125	0	0
G3643;G3643.1(-)	1389	1240	10.3	0.352615
G3643;G3643.2(-)	1747	1598	173.7	4.61432
G3644;G3644.1(-)	1439	1290	1161.69	38.2282
G3645;G3645.1(+)	1112	963	128	5.64245
G3646;G3646.1(-)	993	844	228	11.4677
G3647;G3647.1(-)	1397	1248	40.7346	1.38559
G3647;G3647.2(-)	1227	1078	0	0
G3647;G3647.3(-)	1173	1024	87.1513	3.61292
G3647;G3647.4(-)	877	728	23.6375	1.37834
G3647;G3647.5(-)	993	844	35.4765	1.78436
G3648;G3648.1(+)	740	591	79	5.67445
G3649;G3649.1(-)	1042	893	269	12.7875
G3650;G3650.1(+)	911	762	1485	82.7286
G3651;G3651.1(+)	1101	952	256	11.4153
G3652;G3652.1(+)	1375	1226	360	12.4651
G3653;G3653.1(-)	1238	1089	798	31.1071
G3654;G3654.1(+)	1075	926	222	10.1772
G3655;G3655.1(+)	1799	1650	1957	50.349
G3656;G3656.1(+)	1154	1005	90	3.80155
G3657;G3657.1(-)	1071	922	292	13.4442
G3658;G3658.1(-)	1292	1143	222	8.24501
G3658;G3658.2(-)	1177	1028	0	0
G3659;G3659.1(+)	1627	1478	981.392	28.1872
G3659;G3659.2(+)	1502	1353	1336.61	41.9363
G3660;G3660.1(+)	1210	1061	208	8.32209
G3661;G3661.1(+)	2017	1868	1345	30.5654
G3662;G3662.1(-)	726	577	449	33.0335
G3663;G3663.1(+)	1218	1069	773	30.6963
G3664;G3664.1(+)	1107	958	189	8.37492
G3665;G3665.1(-)	1687	1538	672	18.548
G3666;G3666.1(-)	2186	2037	612	12.754
G3667;G3667.1(+)	802	653	76	4.94066
G3668;G3668.1(-)	1488	1339	2029	64.3259
G3669;G3669.1(-)	681	532	171	13.6449
G3670;G3670.1(-)	612	463	113	10.3605
G3671;G3671.1(+)	1576	1427	235	6.99082
G3672;G3672.1(-)	873	724	4	0.234534
G3673;G3673.1(+)	444	295	116	16.6925
G3674;G3674.1(+)	2582	2433	0	0
G3674;G3674.2(+)	2820	2671	6160	97.9019
G3675;G3675.1(-)	1315	1166	62	2.25724
G3676;G3676.1(+)	1150	1001	207	8.77851
G3677;G3677.1(-)	1655	1506	110	3.10065
G3678;G3678.1(-)	1930	1781	578	13.7768
G3679;G3679.1(+)	1902	1753	718.473	17.3985
G3679;G3679.2(+)	1695	1546	568.987	15.6235
G3679;G3679.3(+)	1693	1544	0	0
G3679;G3679.4(+)	1624	1475	181.447	5.22207
G3679;G3679.5(+)	660	511	389.763	32.379
G3679;G3679.6(+)	500	351	135.33	16.367
G3680;G3680.1(-)	752	603	1816	127.845
G3681;G3681.1(+)	584	435	9818.11	958.127
G3681;G3681.2(+)	361	212	17762.9	3556.82
G3682;G3682.1(+)	1275	1126	725	27.3328
G3683;G3683.1(-)	2923	2774	1774	27.1476
G3684;G3684.1(+)	1733	1584	703	18.8402
G3685;G3685.1(+)	2267	2118	509	10.2018
G3686;G3686.1(-)	1711	1562	58.618	1.59307
G3686;G3686.2(-)	1191	1042	0	0
G3686;G3686.3(-)	813	664	474.03	30.3056
G3686;G3686.4(-)	1729	1580	116.742	3.13656
G3686;G3686.5(-)	1753	1604	6.55022	0.173355
G3686;G3686.6(-)	1635	1486	13.2123	0.377436
G3686;G3686.7(-)	1503	1354	0	0
G3686;G3686.8(-)	1689	1540	26.0268	0.717438
G3686;G3686.9(-)	1986	1837	1239.82	28.6506
G3687;G3687.1(-)	2104	1955	1844	40.0404
G3688;G3688.1(+)	1621	1472	370	10.6703
G3689;G3689.1(+)	1060	911	81.421	3.79404
G3689;G3689.2(+)	1505	1356	40.579	1.27036
G3690;G3690.1(+)	2036	1887	547	12.3055
G3691;G3691.1(+)	1154	1005	792	33.4536
G3692;G3692.1(-)	1566	1417	252	7.54945
G3693;G3693.1(+)	2143	1994	937	19.948
G3694;G3694.1(+)	1184	1035	106	4.3476
G3695;G3695.1(+)	738	589	1894	136.505
G3696;G3696.1(+)	1507	1358	167	5.22037
G3697;G3697.1(-)	1722	1573	1350	36.4325
G3697;G3697.2(-)	1561	1412	0	0
G3698;G3698.1(+)	1704	1555	1790.25	48.8729
G3699;G3699.1(-)	1021	872	10	0.486819
G3700;G3700.1(-)	887	738	300	17.2564
G3701;G3701.1(-)	2276	2127	494	9.85925
G3702;G3702.1(-)	1903	1754	203	4.91305
G3703;G3703.1(+)	1697	1548	1101.05	30.194
G3703;G3703.2(+)	464	315	87.9489	11.8523
G3704;G3704.1(-)	1367	1218	354	12.3379
G3705;G3705.1(-)	3256	3107	2586	35.3323
G3706;G3706.1(+)	2137	1988	689	14.7125
G3707;G3707.1(-)	1104	955	624	27.7374
G3708;G3708.1(+)	1238	1089	647	25.2209
G3709;G3709.1(+)	1072	923	309	14.2115
G3709;G3709.2(+)	920	771	0	0
G3710;G3710.1(-)	3579	3430	938	11.609
G3710;G3710.2(-)	3494	3345	7.47527e-05	9.4867e-07
G3711;G3711.1(+)	1166	1017	243	10.1431
G3712;G3712.1(+)	622	473	3715	333.413
G3713;G3713.1(+)	1070	921	294	13.551
G3714;G3714.1(+)	1903	1754	1069	25.8721
G3714;G3714.2(+)	1706	1557	0	0
G3715;G3715.1(+)	2057	1908	583	12.971
G3716;G3716.1(+)	1893	1744	90	2.19069
G3717;G3717.1(-)	1790	1641	181	4.68225
G3718;G3718.1(+)	1482	1333	793	25.2538
G3719;G3719.1(+)	738	589	2401.52	173.083
G3720;G3720.1(+)	2297	2148	23.9492	0.473305
G3720;G3720.2(+)	608	459	0	0
G3720;G3720.3(+)	1631	1482	763.612	21.873
G3720;G3720.4(+)	2068	1919	2073.5	45.8683
G3720;G3720.5(+)	1410	1261	15.6567	0.527073
G3720;G3720.6(+)	2408	2259	140.345	2.63734
G3720;G3720.7(+)	2077	1928	951.939	20.9598
G3721;G3721.1(+)	3345	3196	7214	95.8195
G3722;G3722.1(-)	2077	1928	1796	39.5443
G3723;G3723.1(+)	446	297	0	0
G3724;G3724.1(-)	1982	1833	1353	31.3343
G3725;G3725.1(-)	2089	1940	635	13.8949
G3726;G3726.1(+)	1259	1110	581	22.2197
G3727;G3727.1(+)	4153	4004	2575	27.3003
G3728;G3728.1(+)	2541	2392	572	10.1512
G3729;G3729.1(-)	659	510	346	28.7999
G3730;G3730.1(-)	968	819	683	35.4015
G3731;G3731.1(+)	1211	1062	947	37.8538
G3731;G3731.2(+)	1023	874	0	0
G3732;G3732.1(-)	1164	1015	11518.2	481.731
G3732;G3732.2(-)	862	713	20.6285	1.22818
G3732;G3732.3(-)	480	331	0	0
G3732;G3732.4(-)	1011	862	0	0
G3732;G3732.5(-)	963	814	11.4245	0.595794
G3732;G3732.6(-)	1832	1683	362.016	9.13121
G3732;G3732.7(-)	1015	866	0	0
G3732;G3732.8(-)	760	611	0	0
G3732;G3732.9(-)	800	651	26.4505	1.72479
G3732;G3732.10(-)	1023	874	0	0
G3732;G3732.11(-)	978	829	0	0
G3732;G3732.12(-)	758	609	0	0
G3732;G3732.13(-)	824	675	0	0
G3732;G3732.14(-)	595	446	4.18559	0.398388
G3732;G3732.15(-)	568	419	0	0
G3732;G3732.16(-)	642	493	0	0
G3732;G3732.17(-)	920	771	12.9672	0.713964
G3732;G3732.18(-)	673	524	0	0
G3732;G3732.19(-)	905	756	8.09154	0.454353
G3732;G3732.20(-)	366	217	0	0
G3733;G3733.1(+)	703	554	631	48.3508
G3734;G3734.1(+)	2096	1947	812	17.7041
G3735;G3735.1(+)	1086	937	270	12.2323
G3736;G3736.1(+)	2239	2090	1134	23.033
G3737;G3737.1(-)	2710	2561	588	9.74658
G3738;G3738.1(-)	2619	2470	474.441	8.15398
G3738;G3738.2(-)	2606	2457	531.442	9.18195
G3738;G3738.3(-)	2691	2542	2823.02	47.1436
G3738;G3738.4(-)	2604	2455	1534.03	26.5257
G3738;G3738.5(-)	2433	2284	940.792	17.4857
G3738;G3738.6(-)	2705	2556	0.000133963	2.22489e-06
G3738;G3738.7(-)	2420	2271	4361.27	81.523
G3739;G3739.1(-)	1214	1065	32	1.27551
G3740;G3740.1(+)	1710	1561	68	1.84923
G3741;G3741.1(-)	840	691	372	22.8533
G3742;G3742.1(-)	1614	1465	2896	83.9161
G3743;G3743.1(-)	1177	1028	113	4.66627
G3744;G3744.1(-)	1954	1805	219.271	5.1569
G3745;G3745.1(-)	974	825	170	8.74741
G3746;G3746.1(+)	1508	1359	629	19.6479
G3747;G3747.1(-)	2785	2636	5385	86.7211
G3748;G3748.1(-)	1033	884	550	26.4116
G3749;G3749.1(-)	1331	1182	210	7.54199
G3750;G3750.1(-)	1932	1783	216.626	5.15756
G3750;G3750.2(-)	1504	1355	478.374	14.9869
G3751;G3751.1(-)	1011	862	129	6.35282
G3752;G3752.1(+)	1885	1736	132	3.22781
G3753;G3753.1(+)	1341	1192	36	1.28207
G3754;G3754.1(+)	1494	1345	174	5.49176
G3755;G3755.1(+)	1714	1565	87	2.35988
G3756;G3756.1(-)	360	211	391.487	78.7624
G3756;G3756.2(-)	417	268	134	21.2253
G3757;G3757.1(+)	979	830	4651.03	237.879
G3758;G3758.1(+)	2203	2054	4393.91	90.8103
G3758;G3758.2(+)	1912	1763	0	0
G3758;G3758.3(+)	1824	1675	119.09	3.01819
G3759;G3759.1(-)	1349	1200	372.975	13.1942
G3759;G3759.2(-)	1434	1285	35.0248	1.15706
G3760;G3760.1(+)	2087	1938	915	20.0425
G3761;G3761.1(-)	2623	2474	29	0.497603
G3762;G3762.1(+)	1561	1412	449.841	13.5241
G3762;G3762.2(+)	1335	1186	158.159	5.66102
G3763;G3763.1(+)	2397	2248	2214.29	41.8141
G3763;G3763.2(+)	2496	2347	23.7071	0.428794
G3764;G3764.1(+)	2682	2533	413	6.92148
G3765;G3765.1(+)	1649	1500	1372	38.8282
G3766;G3766.1(+)	2147	1998	1329	28.2367
G3767;G3767.1(-)	1406	1257	33.2247	1.12204
G3767;G3767.2(-)	1179	1030	22.7753	0.938668
G3768;G3768.1(-)	2025	1876	7010.19	158.629
G3768;G3768.2(-)	2869	2720	30119.8	470.076
G3769;G3769.1(+)	1683	1534	243.195	6.72998
G3769;G3769.2(+)	1519	1370	470.805	14.5883
G3770;G3770.1(-)	1300	1151	5429.95	200.265
G3770;G3770.2(-)	939	790	0	0
G3770;G3770.3(-)	1211	1062	0	0
G3770;G3770.4(-)	1186	1037	8.01886	0.32826
G3770;G3770.5(-)	1139	990	0	0
G3770;G3770.6(-)	1360	1211	371.748	13.0313
G3770;G3770.7(-)	1445	1296	51.2828	1.67977
G3771;G3771.1(-)	919	770	315.319	17.3838
G3771;G3771.2(-)	791	642	0.577777	0.038204
G3771;G3771.3(-)	658	509	825.103	68.8137
G3772;G3772.1(+)	2541	2392	1783	31.6428
G3773;G3773.1(+)	2352	2203	3075.45	59.2623
G3774;G3774.1(-)	1304	1155	233	8.56364
G3775;G3775.1(-)	924	775	369	20.212
G3776;G3776.1(+)	973	824	375	19.3192
G3777;G3777.1(-)	2338	2189	1088.87	21.1162
G3777;G3777.2(-)	1560	1411	255.127	7.67563
G3778;G3778.1(+)	1089	940	64	2.89026
G3779;G3779.1(+)	1167	1018	2689.4	112.148
G3779;G3779.2(+)	1323	1174	140.599	5.08392
G3780;G3780.1(+)	707	558	0	0
G3780;G3780.2(+)	417	268	6.60202	1.04575
G3780;G3780.3(+)	1265	1116	0	0
G3780;G3780.4(+)	1442	1293	31.4939	1.03398
G3780;G3780.5(+)	1618	1469	0	0
G3780;G3780.6(+)	1348	1199	166.41	5.89175
G3780;G3780.7(+)	2293	2144	201.494	3.98953
G3781;G3781.1(+)	1409	1260	494	16.6433
G3782;G3782.1(+)	686	537	127	10.0395
G3783;G3783.1(+)	2087	1938	396	8.67413
G3784;G3784.1(+)	1170	1021	341	14.1779
G3785;G3785.1(+)	1152	1003	0	0
G3786;G3786.1(-)	375	226	234	43.9533
G3787;G3787.1(+)	1055	906	208	9.74584
G3788;G3788.1(+)	2668	2519	269.677	4.54465
G3788;G3788.2(+)	2691	2542	201.323	3.36203
G3789;G3789.1(+)	806	657	858	55.4378
G3790;G3790.1(+)	2315	2166	629	12.3275
G3791;G3791.1(+)	2402	2253	6	0.113051
G3792;G3792.1(-)	1734	1585	2206	59.0827
G3793;G3793.1(-)	1540	1391	10179	310.644
G3793;G3793.2(-)	660	511	0	0
G3793;G3793.3(-)	1459	1310	0	0
G3794;G3794.1(+)	1214	1065	584	23.2781
G3795;G3795.1(-)	1196	1047	120	4.8654
G3796;G3796.1(-)	1048	899	368.73	17.4114
G3796;G3796.2(-)	1027	878	4550.89	220.032
G3796;G3796.3(-)	1336	1187	779.834	27.8892
G3796;G3796.4(-)	1124	975	446.55	19.4424
G3796;G3796.5(-)	829	680	0	0
G3797;G3797.1(+)	706	557	561.22	42.7722
G3797;G3797.2(+)	574	425	87.7803	8.76784
G3798;G3798.1(+)	1273	1124	968.151	36.5646
G3798;G3798.2(+)	1035	886	920.849	44.1203
G3799;G3799.1(+)	1897	1748	365	8.86412
G3800;G3800.1(-)	946	797	134	7.13725
G3801;G3801.1(-)	786	637	126	8.39683
G3802;G3802.1(+)	1511	1362	304	9.47503
G3803;G3803.1(-)	2325	2176	1891.86	36.9076
G3804;G3804.1(-)	790	641	85	5.62918
G3805;G3805.1(-)	2173	2024	4167	87.3972
G3806;G3806.1(+)	2092	1943	1391.14	30.3937
G3806;G3806.2(+)	1923	1774	1530.86	36.6324
G3807;G3807.1(+)	2100	1951	7640.25	166.24
G3807;G3807.2(+)	1877	1728	779.753	19.1557
G3808;G3808.1(+)	2842	2693	896.647	14.1341
G3808;G3808.2(+)	1082	933	528.353	24.0396
G3809;G3809.1(+)	525	376	1763	199.044
G3810;G3810.1(-)	1587	1438	0	0
G3810;G3810.2(-)	1406	1257	0	0
G3811;G3811.1(+)	1625	1476	762	21.9156
G3812;G3812.1(+)	1553	1404	2	0.060471
G3813;G3813.1(-)	1714	1565	1220	33.0925
G3814;G3814.1(+)	721	572	9	0.66793
G3815;G3815.1(-)	950	801	277	14.6802
G3816;G3816.1(-)	1234	1085	1905	74.5332
G3817;G3817.1(+)	1445	1296	451	14.7726
G3818;G3818.1(+)	1307	1158	497	18.2193
G3819;G3819.1(-)	1274	1125	70	2.64137
G3820;G3820.1(-)	994	845	238	11.9565
G3820;G3820.2(-)	939	790	0	0
G3821;G3821.1(+)	1624	1475	694	19.9734
G3822;G3822.1(+)	1774	1625	18831.6	491.946
G3822;G3822.2(+)	1565	1416	3164.03	94.8552
G3822;G3822.3(+)	1532	1383	0	0
G3823;G3823.1(+)	1814	1665	17661.8	450.302
G3824;G3824.1(+)	1813	1664	13593.6	346.79
G3825;G3825.1(+)	1760	1611	19489.4	513.556
G3825;G3825.2(+)	2250	2101	97.6208	1.97243
G3826;G3826.1(-)	1406	1257	768	25.9364
G3827;G3827.1(+)	1119	970	81	3.54485
G3828;G3828.1(-)	1161	1012	79	3.31384
G3829;G3829.1(-)	1355	1206	41.8266	1.47228
G3829;G3829.2(-)	957	808	69.4933	3.65104
G3829;G3829.3(-)	1182	1033	115.68	4.75382
G3830;G3830.1(-)	1293	1144	641	23.7857
G3831;G3831.1(+)	1633	1484	7.24638	0.207287
G3831;G3831.2(+)	1739	1590	1129.94	30.1678
G3831;G3831.3(+)	784	635	333.81	22.3157
G3832;G3832.1(-)	872	723	54	3.17059
G3833;G3833.1(+)	2164	2015	286	6.02525
G3834;G3834.1(-)	2206	2057	918	18.9449
G3835;G3835.1(-)	907	758	317	17.7531
G3836;G3836.1(+)	1739	1590	0	0
G3836;G3836.2(+)	1919	1770	1253	30.0512
G3837;G3837.1(-)	1169	1020	1624	67.5881
G3838;G3838.1(-)	2017	1868	431	9.79456
G3838;G3838.2(-)	2062	1913	0	0
G3839;G3839.1(-)	1069	920	0	0
G3839;G3839.2(-)	982	833	11	0.560573
G3840;G3840.1(+)	1126	977	325	14.1212
G3841;G3841.1(+)	418	269	0	0
G3841;G3841.2(+)	913	764	126	7.00102
G3842;G3842.1(+)	1958	1809	1498	35.1526
G3843;G3843.1(+)	2172	2023	232	4.86829
G3844;G3844.1(+)	1320	1171	0	0
G3844;G3844.2(+)	1197	1048	118	4.77975
G3845;G3845.1(+)	1886	1737	265.928	6.49903
G3845;G3845.2(+)	1303	1154	454.072	16.7033
G3846;G3846.1(-)	1320	1171	3071	111.329
G3847;G3847.1(-)	1081	932	1139	51.8791
G3848;G3848.1(-)	1392	1243	459	15.6757
G3849;G3849.1(-)	1664	1515	4914.57	137.707
G3849;G3849.2(-)	914	765	0	0
G3849;G3849.3(-)	1343	1194	0	0
G3849;G3849.4(-)	754	605	1956.41	137.274
G3849;G3849.5(-)	1115	966	0	0
G3849;G3849.6(-)	1362	1213	0	0
G3849;G3849.7(-)	1192	1043	410.023	16.6882
G3850;G3850.1(-)	924	775	46	2.51965
G3851;G3851.1(+)	438	289	0	0
G3852;G3852.1(-)	1329	1180	2107	75.7996
G3853;G3853.1(+)	2543	2394	3610	64.0129
G3854;G3854.1(+)	2352	2203	877	16.8993
G3855;G3855.1(+)	2188	2039	508	10.5762
G3856;G3856.1(+)	1202	1053	195.832	7.89476
G3856;G3856.2(+)	1006	857	86.1684	4.26827
G3857;G3857.1(+)	1272	1123	240	9.07227
G3858;G3858.1(-)	1381	1232	386	13.3003
G3859;G3859.1(-)	985	836	178	9.03854
G3860;G3860.1(+)	672	523	373	30.2755
G3861;G3861.1(+)	2652	2503	568	9.63323
G3862;G3862.1(+)	1208	1059	347	13.9097
G3863;G3863.1(-)	739	590	131	9.42548
G3864;G3864.1(+)	544	395	502	53.9499
G3865;G3865.1(+)	999	850	722	36.0581
G3866;G3866.1(+)	1270	1121	0	0
G3866;G3866.2(+)	1116	967	95	4.17044
G3867;G3867.1(+)	1160	1011	360.774	15.1484
G3867;G3867.2(+)	1319	1170	66.2264	2.40287
G3868;G3868.1(+)	804	655	324	20.9985
G3869;G3869.1(+)	1924	1775	361.863	8.65426
G3869;G3869.2(+)	1355	1206	59.1371	2.0816
G3870;G3870.1(-)	635	486	547	47.7788
G3871;G3871.1(+)	1617	1468	275	7.95227
G3872;G3872.1(+)	1166	1017	189	7.88906
G3873;G3873.1(-)	1522	1373	114.908	3.55276
G3873;G3873.2(-)	515	366	3.09168	0.35859
G3874;G3874.1(-)	1421	1272	1785	59.5711
G3875;G3875.1(-)	1537	1388	107	3.27249
G3876;G3876.1(-)	1966	1817	427.363	9.9845
G3876;G3876.2(-)	1324	1175	227.637	8.22412
G3877;G3877.1(-)	1591	1442	244	7.18305
G3878;G3878.1(-)	1803	1654	437	11.2158
G3879;G3879.1(-)	3626	3477	1578	19.2658
G3880;G3880.1(-)	2052	1903	426	9.50288
G3881;G3881.1(-)	1398	1249	18.1146	0.615675
G3881;G3881.2(-)	1233	1084	59.6871	2.33741
G3881;G3881.3(-)	1118	969	92.1983	4.03909
G3882;G3882.1(+)	1037	888	367	17.5444
G3883;G3883.1(-)	1325	1176	54	1.94926
G3883;G3883.2(-)	1222	1073	0	0
G3884;G3884.1(-)	1631	1482	234.771	6.72481
