target_id	length	eff_length	est_counts	tpm
G2235;G2235.1(-)	2705	2556	2553	38.4976
G2235;G2235.2(-)	2525	2376	0	0
G2236;G2236.1(+)	1419	1270	798	24.2183
G2237;G2237.1(+)	1048	899	1167	50.0328
G2238;G2238.1(-)	1662	1513	942.261	24.0036
G2239;G2239.1(-)	1715	1566	204.325	5.02889
G2240;G2240.1(+)	1731	1582	416.926	10.1577
G2241;G2241.1(+)	1939	1790	2683.49	57.7817
G2242;G2242.1(+)	1657	1508	649.631	16.6038
G2243;G2243.1(+)	2039	1890	0	0
G2243;G2243.2(+)	1660	1511	278.369	7.10069
G2244;G2244.1(+)	1921	1772	1620.41	35.2457
G2245;G2245.1(+)	1710	1561	2021.59	49.9152
G2246;G2246.1(+)	1782	1633	1021	24.0981
G2247;G2247.1(-)	2682	2533	1102	16.7683
G2248;G2248.1(-)	1641	1492	1221	31.5421
G2249;G2249.1(+)	930	781	339	16.7299
G2250;G2250.1(+)	1775	1626	69	1.63558
G2251;G2251.1(+)	1089	940	924	37.8868
G2252;G2252.1(-)	1745	1596	218	5.26462
G2253;G2253.1(-)	1434	1285	113	3.38937
G2254;G2254.1(-)	2552	2403	0	0
G2254;G2254.2(-)	2055	1906	0	0
G2255;G2255.1(-)	846	697	730.745	40.4089
G2255;G2255.2(-)	737	588	72.255	4.73625
G2256;G2256.1(+)	1007	858	440	19.7656
G2257;G2257.1(+)	981	832	4.86807e-07	2.25516e-08
G2257;G2257.2(+)	1099	950	318	12.9017
G2258;G2258.1(-)	1416	1267	2581	78.5154
G2259;G2259.1(-)	1227	1078	36	1.28714
G2260;G2260.1(-)	668	519	0	0
G2261;G2261.1(-)	867	718	308	16.5337
G2262;G2262.1(-)	789	640	1372	82.6262
G2263;G2263.1(-)	1441	1292	432.286	12.8959
G2263;G2263.2(-)	1175	1026	85.7143	3.21995
G2264;G2264.1(+)	773	624	115.698	7.14637
G2264;G2264.2(+)	662	513	50.3018	3.77929
G2265;G2265.1(-)	1090	941	82	3.35867
G2266;G2266.1(-)	1520	1371	182	5.11655
G2267;G2267.1(-)	1936	1787	1325	28.5782
G2267;G2267.2(-)	1787	1638	2.43098e-08	5.7202e-10
G2268;G2268.1(-)	844	695	0	0
G2269;G2269.1(-)	2332	2183	883	15.5902
G2270;G2270.1(-)	1954	1805	541	11.5522
G2271;G2271.1(+)	1646	1497	1231	31.6942
G2272;G2272.1(-)	935	786	127	6.22766
G2273;G2273.1(-)	670	521	11	0.813764
G2274;G2274.1(+)	366	217	256	45.4699
G2275;G2275.1(+)	1737	1588	398	9.65998
G2276;G2276.1(-)	2025	1876	1288	26.4622
G2277;G2277.1(+)	1204	1055	1018.63	37.2141
G2277;G2277.2(+)	1167	1018	480.371	18.1875
G2278;G2278.1(-)	1552	1403	466	12.8018
G2279;G2279.1(-)	558	409	0	0
G2279;G2279.2(-)	3093	2944	9.22479	0.120771
G2279;G2279.3(-)	1090	941	0	0
G2279;G2279.4(-)	1549	1400	3.77521	0.103934
G2280;G2280.1(-)	2172	2023	941	17.9282
G2281;G2281.1(-)	1731	1582	176	4.28795
G2282;G2282.1(-)	2002	1853	725.237	15.0851
G2283;G2283.1(+)	778	629	494	30.2705
G2284;G2284.1(-)	1118	969	2576.98	102.502
G2284;G2284.2(-)	1740	1591	217.021	5.25744
G2285;G2285.1(+)	1377	1228	541	16.9802
G2286;G2286.1(+)	3359	3210	1086.7	13.0482
G2286;G2286.2(+)	400	251	50.2955	7.72323
G2287;G2287.1(-)	1668	1519	1180.74	29.9598
G2287;G2287.2(-)	1430	1281	1685.26	50.7064
G2288;G2288.1(+)	1700	1551	0	0
G2288;G2288.2(+)	1641	1492	99.5266	2.57107
G2288;G2288.3(+)	1180	1031	34.8908	1.30436
G2288;G2288.4(+)	860	711	38.891	2.10826
G2288;G2288.5(+)	369	220	4.69154	0.821933
G2289;G2289.1(-)	523	374	138	14.2217
G2290;G2290.1(-)	1345	1196	2012.41	64.853
G2290;G2290.2(-)	1688	1539	171.937	4.30601
G2290;G2290.3(-)	1031	882	0	0
G2290;G2290.4(-)	953	804	0	0
G2290;G2290.5(-)	828	679	0	0
G2290;G2290.6(-)	993	844	0	0
G2290;G2290.7(-)	977	828	0	0
G2290;G2290.8(-)	1064	915	570.692	24.0394
G2290;G2290.9(-)	1089	940	1090.68	44.7212
G2290;G2290.10(-)	1029	880	47.2747	2.07057
G2290;G2290.11(-)	1084	935	0	0
G2291;G2291.1(+)	2233	2084	852	15.7574
G2292;G2292.1(+)	1402	1253	362	11.1353
G2293;G2293.1(-)	612	463	44	3.66282
G2294;G2294.1(+)	1758	1609	1303	31.2127
G2295;G2295.1(+)	540	391	0	0
G2295;G2295.2(+)	1362	1213	0	0
G2296;G2296.1(-)	690	541	121.126	8.62949
G2296;G2296.2(-)	1028	879	145.874	6.39634
G2297;G2297.1(+)	1955	1806	594	12.6769
G2298;G2298.1(-)	1732	1583	3032.28	73.8298
G2298;G2298.2(-)	1517	1368	20.7234	0.583874
G2299;G2299.1(+)	1659	1510	601	15.3406
G2300;G2300.1(+)	1738	1589	629	15.257
G2301;G2301.1(-)	3170	3021	2884	36.7949
G2302;G2302.1(-)	1131	982	747	29.3192
G2303;G2303.1(-)	997	848	160	7.27223
G2304;G2304.1(-)	2264	2115	255	4.64701
G2305;G2305.1(-)	2154	2005	315.109	6.05745
G2306;G2306.1(+)	1163	1014	289.828	11.0166
G2306;G2306.2(+)	1326	1177	267.172	8.74899
G2307;G2307.1(+)	1143	994	15.6012	0.604945
G2307;G2307.2(+)	1454	1305	232.587	6.86939
G2307;G2307.3(+)	1438	1289	0	0
G2307;G2307.4(+)	1817	1668	378.9	8.75533
G2307;G2307.5(+)	1800	1651	15497.1	361.781
G2307;G2307.6(+)	1294	1145	96.8615	3.26054
G2308;G2308.1(-)	865	716	469	25.2466
G2309;G2309.1(-)	1175	1026	360	13.5238
G2310;G2310.1(-)	1001	852	817	36.9595
G2311;G2311.1(-)	4047	3898	493	4.87471
G2312;G2312.1(-)	921	772	684.448	34.1717
G2312;G2312.2(-)	566	417	0	0
G2312;G2312.3(-)	999	850	340.552	15.4422
G2313;G2313.1(+)	3042	2893	2096	27.9246
G2314;G2314.1(+)	2007	1858	75	1.55582
G2315;G2315.1(-)	986	837	421	19.3865
G2316;G2316.1(-)	1427	1278	1271	38.3317
G2316;G2316.2(-)	339	190	0	0
G2317;G2317.1(-)	1795	1646	397.486	9.30756
G2317;G2317.2(-)	1472	1323	1923.51	56.0376
G2318;G2318.1(+)	1626	1477	294	7.67203
G2319;G2319.1(-)	496	347	83	9.21918
G2320;G2320.1(-)	1690	1541	123.496	3.08882
G2321;G2321.1(-)	1679	1530	317.504	7.99837
G2322;G2322.1(-)	1808	1659	14.7225	0.342043
G2322;G2322.2(-)	1681	1532	118.554	2.98264
G2322;G2322.3(-)	1805	1656	452.723	10.537
G2323;G2323.1(+)	600	451	25	2.13652
G2324;G2324.1(-)	1354	1205	239	7.6446
G2325;G2325.1(+)	2267	2118	3565	64.875
G2326;G2326.1(+)	1466	1317	1122	32.836
G2327;G2327.1(-)	610	461	11	0.919677
G2328;G2328.1(+)	3837	3688	1164	12.1648
G2329;G2329.1(+)	2947	2798	1810	24.933
G2330;G2330.1(-)	3365	3216	3232	38.7346
G2331;G2331.1(-)	602	453	69	5.87076
G2332;G2332.1(-)	811	662	92	5.35641
G2333;G2333.1(+)	3171	3022	277	3.53288
G2334;G2334.1(+)	704	555	54	3.75011
G2335;G2335.1(+)	1197	1048	188	6.91417
G2336;G2336.1(-)	1858	1709	33	0.744244
G2337;G2337.1(+)	957	808	0	0
G2337;G2337.2(+)	1145	996	9293	359.617
G2338;G2338.1(-)	3197	3048	518.446	6.55589
G2338;G2338.2(-)	2328	2179	0	0
G2338;G2338.3(-)	1679	1530	72.0024	1.81384
G2338;G2338.4(-)	2386	2237	0	0
G2338;G2338.5(-)	2467	2318	0	0
G2338;G2338.6(-)	2892	2743	14.9799	0.210487
G2338;G2338.7(-)	1462	1313	0	0
G2338;G2338.8(-)	2310	2161	0	0
G2338;G2338.9(-)	1363	1214	0	0
G2338;G2338.10(-)	1853	1704	991.406	22.4246
G2338;G2338.11(-)	1541	1392	0	0
G2338;G2338.12(-)	1293	1144	0	0
G2338;G2338.13(-)	1195	1046	0	0
G2338;G2338.14(-)	1459	1310	395.59	11.6391
G2338;G2338.15(-)	1433	1284	47.665	1.4308
G2338;G2338.16(-)	1392	1243	69.1763	2.14501
G2338;G2338.17(-)	1107	958	0	0
G2338;G2338.18(-)	1572	1423	40.8065	1.10527
G2338;G2338.19(-)	2816	2667	0.337487	0.00487728
G2338;G2338.20(-)	1260	1111	0	0
G2338;G2338.21(-)	1327	1178	0	0
G2338;G2338.22(-)	3409	3260	433.071	5.12018
G2338;G2338.23(-)	1139	990	0	0
G2338;G2338.24(-)	1003	854	0	0
G2338;G2338.25(-)	911	762	0	0
G2338;G2338.26(-)	2443	2294	0	0
G2338;G2338.27(-)	1193	1044	0	0
G2338;G2338.28(-)	1699	1550	1.11927e-08	2.78321e-10
G2338;G2338.29(-)	944	795	0	0
G2339;G2339.1(-)	657	508	18	1.36569
G2340;G2340.1(+)	507	358	1	0.107662
G2341;G2341.1(+)	1629	1480	15	0.390637
G2342;G2342.1(+)	1579	1430	391	10.5386
G2343;G2343.1(-)	1589	1440	519.231	13.8977
G2343;G2343.2(-)	1381	1232	468.769	14.6653
G2344;G2344.1(+)	1797	1648	133	3.11056
G2345;G2345.1(+)	3024	2875	5340.49	71.5957
G2345;G2345.2(+)	300	151	259.508	66.2396
G2346;G2346.1(+)	1221	1072	84.6058	3.04193
G2346;G2346.2(+)	1375	1226	136.394	4.28794
G2347;G2347.1(-)	1621	1472	262	6.86021
G2348;G2348.1(+)	1149	1000	88	3.39177
G2349;G2349.1(-)	1010	861	205	9.17687
G2350;G2350.1(+)	1602	1453	0.000346029	9.17889e-06
G2350;G2350.2(+)	1704	1555	3514	87.0994
G2350;G2350.3(+)	672	523	226.232	16.6723
G2350;G2350.4(+)	1721	1572	1814.77	44.4951
G2351;G2351.1(-)	831	682	388	21.9276
G2351;G2351.2(-)	581	432	0	0
G2352;G2352.1(-)	848	699	46	2.53644
G2353;G2353.1(-)	1401	1252	1776	54.6742
G2354;G2354.1(+)	657	508	36	2.73138
G2355;G2355.1(+)	2061	1912	108	2.17711
G2356;G2356.1(+)	867	718	0	0
G2356;G2356.2(+)	853	704	0	0
G2356;G2356.3(+)	905	756	0	0
G2356;G2356.4(+)	784	635	0	0
G2356;G2356.5(+)	1254	1105	1069.98	37.3214
G2356;G2356.6(+)	686	537	193.018	13.8537
G2357;G2357.1(+)	1480	1331	17.6112	0.509981
G2357;G2357.2(+)	1682	1533	215.389	5.41533
G2358;G2358.1(+)	2320	2171	713.995	12.6759
G2358;G2358.2(+)	4117	3968	2218.9	21.5531
G2358;G2358.3(+)	1475	1326	981.109	28.5179
G2359;G2359.1(+)	2160	2011	1240.03	23.7664
G2359;G2359.2(+)	1787	1638	916.973	21.5768
G2360;G2360.1(+)	1525	1376	150	4.20162
G2361;G2361.1(+)	1300	1151	155.525	5.20796
G2362;G2362.1(-)	1041	892	174	7.51845
G2363;G2363.1(-)	1076	927	336	13.9702
G2364;G2364.1(+)	1245	1096	439	15.4382
G2365;G2365.1(+)	1306	1157	62	2.06539
G2366;G2366.1(-)	806	657	592	34.7296
G2367;G2367.1(-)	719	570	718	48.5504
G2368;G2368.1(+)	945	796	262.429	12.707
G2368;G2368.2(+)	1121	972	359.303	14.2475
G2369;G2369.1(-)	927	778	22	1.0899
G2370;G2370.1(-)	3674	3525	243	2.657
G2371;G2371.1(-)	859	710	600.769	32.6132
G2371;G2371.2(-)	742	593	1541.23	100.174
G2372;G2372.1(+)	547	398	38	3.67997
G2373;G2373.1(+)	3063	2914	72.9065	0.964318
G2373;G2373.2(+)	2877	2728	1018.09	14.3842
G2374;G2374.1(-)	622	473	122	9.94128
G2375;G2375.1(+)	1619	1470	1016	26.6391
G2376;G2376.1(-)	903	754	134	6.84979
G2377;G2377.1(+)	1257	1108	1078	37.4993
G2378;G2378.1(+)	1949	1800	3721	79.6766
G2379;G2379.1(-)	1342	1193	133	4.2969
G2380;G2380.1(+)	1821	1672	0.000680671	1.56908e-05
G2380;G2380.2(+)	1979	1830	1033	21.7567
G2381;G2381.1(+)	2830	2681	1666	23.9509
G2382;G2382.1(+)	2386	2237	481	8.28748
G2383;G2383.1(-)	1659	1510	1501.08	38.3151
G2383;G2383.2(-)	305	156	93.9217	23.2052
G2384;G2384.1(+)	1876	1727	125.643	2.80407
G2384;G2384.2(+)	1053	904	731.117	31.1718
G2385;G2385.1(+)	939	790	3382.62	165.033
G2386;G2386.1(+)	1717	1568	4425	108.77
G2387;G2387.1(-)	1974	1825	141.22	2.98248
G2387;G2387.2(-)	1806	1657	1168.78	27.1865
G2388;G2388.1(+)	1184	1035	104	3.8729
G2389;G2389.1(+)	1212	1063	1068	38.7241
G2390;G2390.1(+)	418	269	309	44.2741
G2391;G2391.1(+)	1672	1523	53764	1360.62
G2392;G2392.1(-)	1701	1552	200	4.96686
G2393;G2393.1(+)	359	210	0	0
G2393;G2393.2(+)	2113	1964	4924	96.6318
G2394;G2394.1(+)	3572	3423	925	10.4155
G2395;G2395.1(+)	1600	1451	1263	33.549
G2396;G2396.1(-)	3350	3201	3333	40.1322
G2397;G2397.1(+)	2705	2556	1723	25.9817
G2398;G2398.1(-)	1180	1031	153	5.71974
G2399;G2399.1(+)	905	756	815	41.5508
G2400;G2400.1(+)	970	821	60.8148	2.85502
G2400;G2400.2(+)	754	605	75.1852	4.78984
G2401;G2401.1(+)	736	587	11	0.722268
G2402;G2402.1(+)	1709	1560	123	3.03895
G2403;G2403.1(-)	888	739	53	2.76424
G2404;G2404.1(-)	1642	1493	17277.1	446.02
G2405;G2405.1(-)	1697	1548	72453	1803.97
G2406;G2406.1(-)	763	614	3	0.18832
G2407;G2407.1(+)	995	846	60	2.73353
G2408;G2408.1(+)	1259	1110	1062	36.8761
G2409;G2409.1(+)	1646	1497	3723.03	95.8558
G2410;G2410.1(-)	1791	1642	5980.32	140.377
G2410;G2410.2(-)	479	330	68598.8	8012.1
G2410;G2410.3(-)	484	335	0	0
G2411;G2411.1(+)	1490	1341	119.455	3.43336
G2411;G2411.2(+)	1669	1520	647270	16412.9
G2411;G2411.3(+)	1804	1655	487.833	11.361
G2412;G2412.1(+)	1529	1380	1457	40.6934
G2413;G2413.1(-)	1689	1540	13850.5	346.648
G2413;G2413.2(-)	1325	1176	5.77074	0.189133
G2413;G2413.3(-)	1622	1473	105.947	2.77224
G2413;G2413.4(-)	1410	1261	5.11243	0.156263
G2413;G2413.5(-)	850	701	0	0
G2413;G2413.6(-)	756	607	1689.66	107.288
G2414;G2414.1(+)	1368	1219	23	0.727223
G2415;G2415.1(+)	1024	875	160	7.04783
G2416;G2416.1(-)	1207	1058	1085.96	39.5614
G2416;G2416.2(-)	1119	970	249.823	9.9267
G2416;G2416.3(-)	2163	2014	353.218	6.75969
G2417;G2417.1(-)	1635	1486	6925.97	179.641
G2418;G2418.1(-)	669	520	282	20.9021
G2419;G2419.1(-)	1696	1547	1991	49.6049
G2420;G2420.1(-)	2826	2677	1007	14.4986
G2421;G2421.1(+)	1575	1426	452	12.2169
G2422;G2422.1(-)	845	696	136.714	7.57091
G2422;G2422.2(-)	733	584	144.286	9.52257
G2423;G2423.1(+)	991	842	190	8.69731
G2424;G2424.1(-)	1868	1719	174	3.90137
G2425;G2425.1(-)	1294	1145	3548	119.432
G2426;G2426.1(+)	1920	1771	552	12.0134
G2427;G2427.1(+)	551	402	0	0
G2427;G2427.2(+)	745	596	72.873	4.71264
G2427;G2427.3(+)	871	722	613.127	32.7308
G2428;G2428.1(-)	2632	2483	1947	30.2227
G2429;G2429.1(-)	944	795	197	9.55087
G2430;G2430.1(+)	1223	1074	0	0
G2430;G2430.2(+)	1439	1290	0	0
G2430;G2430.3(+)	1689	1540	0	0
G2430;G2430.4(+)	335	186	118.961	24.6511
G2430;G2430.5(+)	4236	4087	19469	183.605
G2430;G2430.6(+)	266	117	0	0
G2431;G2431.1(-)	852	703	181	9.92355
G2432;G2432.1(+)	2080	1931	3532.56	70.5101
G2432;G2432.2(+)	2450	2301	12.4378	0.20834
G2433;G2433.1(+)	1280	1131	79	2.69221
G2434;G2434.1(+)	792	643	1341	80.3825
G2435;G2435.1(+)	1769	1620	976.253	23.2269
G2435;G2435.2(+)	931	782	176.747	8.71142
G2436;G2436.1(-)	531	382	113	11.4014
G2437;G2437.1(-)	1266	1117	973	33.574
G2438;G2438.1(+)	1210	1061	2411.7	87.6097
G2438;G2438.2(+)	1164	1015	22.2967	0.846679
G2439;G2439.1(-)	1192	1043	496	18.3291
G2439;G2439.2(-)	1069	920	0	0
G2440;G2440.1(-)	1865	1716	282	6.33396
G2441;G2441.1(-)	1327	1178	923	30.1995
G2442;G2442.1(+)	1154	1005	171	6.55803
G2443;G2443.1(+)	1708	1559	110882	2741.31
G2443;G2443.2(+)	1453	1304	71.7041	2.11939
G2443;G2443.3(+)	390	241	0	0
G2444;G2444.1(-)	1706	1557	109298	2705.61
G2444;G2444.2(-)	1617	1468	136.039	3.57176
G2444;G2444.3(-)	1788	1639	1090.76	25.6503
G2444;G2444.4(-)	810	661	0	0
G2444;G2444.5(-)	484	335	0	0
G2445;G2445.1(-)	1319	1170	388	12.7817
G2446;G2446.1(+)	743	594	878	56.9707
G2447;G2447.1(+)	2038	1889	950	19.3836
G2448;G2448.1(+)	770	621	0	0
G2448;G2448.2(+)	2486	2337	47	0.775145
G2449;G2449.1(+)	1171	1022	335	12.6339
G2450;G2450.1(-)	1977	1828	938.795	19.7942
G2451;G2451.1(-)	1363	1214	159	5.04803
G2452;G2452.1(+)	2578	2429	404	6.41058
G2452;G2452.2(+)	2614	2465	0	0
G2453;G2453.1(+)	2438	2289	593.444	9.99259
G2453;G2453.2(+)	2384	2235	1608.56	27.7397
G2454;G2454.1(+)	963	814	1043.6	49.4144
G2454;G2454.2(+)	989	840	0	0
G2454;G2454.3(+)	815	666	0	0
G2454;G2454.4(+)	2423	2274	207.399	3.51527
G2455;G2455.1(+)	2931	2782	45.6066	0.63185
G2455;G2455.2(+)	2870	2721	1429.68	20.2514
G2455;G2455.3(+)	2595	2446	4384.71	69.0921
G2456;G2456.1(+)	432	283	67	9.12498
G2457;G2457.1(+)	2337	2188	482.45	8.49863
G2457;G2457.2(+)	2246	2097	3090.04	56.7949
G2457;G2457.3(+)	2162	2013	423.327	8.10544
G2457;G2457.4(+)	1565	1416	0	0
G2457;G2457.5(+)	769	620	439.257	27.3068
G2458;G2458.1(+)	1156	1007	137	5.24366
G2459;G2459.1(-)	1009	860	13	0.582624
G2460;G2460.1(-)	1155	1006	422	16.1681
G2461;G2461.1(-)	1731	1582	1423	34.6691
G2462;G2462.1(-)	916	767	128	6.43218
G2463;G2463.1(+)	830	681	462	26.148
G2464;G2464.1(-)	715	566	1133	77.1538
G2465;G2465.1(+)	2547	2398	547	8.79188
G2466;G2466.1(-)	1146	997	137.182	5.30328
G2466;G2466.2(-)	1271	1122	99.8183	3.42895
G2467;G2467.1(+)	1253	1104	136.014	4.74851
G2467;G2467.2(+)	1294	1145	196.986	6.63093
G2468;G2468.1(-)	1090	941	252	10.3218
G2469;G2469.1(-)	823	674	3525.25	201.592
G2470;G2470.1(-)	1065	916	826	34.7559
G2471;G2471.1(+)	2428	2279	306	5.17512
G2472;G2472.1(+)	1596	1447	253	6.739
G2473;G2473.1(-)	1105	956	3334	134.416
G2474;G2474.1(-)	1469	1320	83	2.42353
G2475;G2475.1(-)	1852	1703	606	13.7152
G2476;G2476.1(-)	1800	1651	27	0.630319
G2477;G2477.1(+)	1009	860	332.139	14.8856
G2477;G2477.2(+)	1282	1133	244.861	8.32977
G2478;G2478.1(+)	1502	1353	39	1.11099
G2479;G2479.1(-)	1254	1105	11	0.383684
G2480;G2480.1(+)	2239	2090	664	12.2452
G2481;G2481.1(-)	1771	1622	1400	33.2676
G2482;G2482.1(-)	1719	1570	1853	45.4904
G2483;G2483.1(+)	2490	2341	328	5.40028
G2484;G2484.1(+)	2409	2260	1830	31.2095
G2485;G2485.1(-)	3440	3291	970.355	11.3644
G2485;G2485.2(-)	954	805	228.645	10.9474
G2486;G2486.1(+)	2030	1881	1311	26.8632
G2487;G2487.1(-)	1080	931	342	14.1586
G2488;G2488.1(+)	782	633	454.742	27.6889
G2488;G2488.2(+)	887	738	126.514	6.60734
G2489;G2489.1(+)	1453	1304	450	13.3008
G2490;G2490.1(-)	1660	1511	214.157	5.46276
G2490;G2490.2(-)	1533	1384	2201.62	61.3127
G2490;G2490.3(-)	1174	1025	5.9592	0.224082
G2490;G2490.4(-)	1002	853	895.123	40.4461
G2490;G2490.5(-)	1408	1259	0	0
G2490;G2490.6(-)	1199	1050	0	0
G2490;G2490.7(-)	1248	1099	0	0
G2490;G2490.8(-)	1358	1209	0	0
G2490;G2490.9(-)	948	799	85.9298	4.14516
G2490;G2490.10(-)	1338	1189	182.207	5.90645
G2491;G2491.1(-)	453	304	0	0
G2492;G2492.1(+)	1532	1383	859	23.9395
G2493;G2493.1(+)	1502	1353	503	14.3289
G2494;G2494.1(+)	1334	1185	640	20.8164
G2495;G2495.1(-)	653	504	214	16.3654
G2496;G2496.1(-)	1258	1109	346	12.0251
G2497;G2497.1(+)	1627	1478	603.091	15.7272
G2498;G2498.1(+)	677	528	191.399	13.9717
G2498;G2498.2(+)	921	772	730.72	36.4819
G2498;G2498.3(+)	871	722	171.954	9.1795
G2499;G2499.1(-)	1609	1460	145	3.82788
G2500;G2500.1(-)	1283	1134	443	15.0569
G2501;G2501.1(+)	1478	1329	217	6.2933
G2502;G2502.1(-)	2301	2152	1216	21.7789
G2503;G2503.1(+)	1194	1045	66	2.43428
G2504;G2504.1(-)	523	374	34	3.50389
G2505;G2505.1(+)	915	766	117.805	5.92761
G2505;G2505.2(+)	979	830	932.195	43.2885
G2506;G2506.1(-)	1008	859	263	11.8007
G2507;G2507.1(+)	2106	1957	2566	50.537
G2508;G2508.1(-)	2699	2550	1831	27.6753
G2509;G2509.1(-)	1577	1428	207	5.58709
G2510;G2510.1(-)	1368	1219	433	13.6908
G2511;G2511.1(+)	1031	882	563	24.6027
G2512;G2512.1(+)	1010	861	936	41.9002
G2513;G2513.1(-)	928	779	689.849	34.1319
G2513;G2513.2(-)	657	508	501.151	38.0232
G2514;G2514.1(-)	1623	1474	538.059	14.0694
G2514;G2514.2(-)	1774	1625	401.188	9.51565
G2514;G2514.3(-)	1811	1662	31.0879	0.720947
G2515;G2515.1(-)	1617	1468	213	5.59239
G2516;G2516.1(-)	1153	1004	182	6.98685
G2517;G2517.1(+)	666	517	111	8.27515
G2518;G2518.1(+)	1229	1080	184	6.56656
G2519;G2519.1(+)	915	766	3535.17	177.879
G2519;G2519.2(+)	1047	898	523.833	22.4833
G2520;G2520.1(+)	1499	1350	520	14.8461
G2521;G2521.1(+)	1128	979	77.1132	3.03592
G2521;G2521.2(+)	1340	1191	89.8868	2.90889
G2522;G2522.1(-)	1264	1115	535.429	18.5085
G2523;G2523.1(+)	1578	1429	316.174	8.52782
G2523;G2523.2(+)	1469	1320	1777.83	51.9109
G2523;G2523.3(+)	664	515	0	0
G2524;G2524.1(+)	1133	984	100	3.91695
G2525;G2525.1(+)	1154	1005	1020	39.1181
G2526;G2526.1(+)	1627	1478	2412	62.8994
G2527;G2527.1(-)	1338	1189	136.443	4.42295
G2527;G2527.2(-)	1216	1067	72.5574	2.62096
G2528;G2528.1(+)	1084	935	282	11.6247
G2529;G2529.1(+)	1766	1617	223	5.31543
G2529;G2529.2(+)	1794	1645	0	0
G2530;G2530.1(+)	1035	886	640	27.8413
G2531;G2531.1(-)	2149	2000	433.706	8.35813
G2531;G2531.2(-)	2162	2013	30.2942	0.580041
G2532;G2532.1(+)	2143	1994	1909	36.8998
G2533;G2533.1(+)	2098	1949	525	10.3822
G2534;G2534.1(-)	2077	1928	521.081	10.417
G2534;G2534.2(-)	1966	1817	1103.92	23.4167
G2535;G2535.1(+)	417	268	114	16.3951
G2536;G2536.1(+)	553	404	131.018	12.4995
G2536;G2536.2(+)	1526	1377	296.982	8.31267
G2537;G2537.1(-)	1644	1495	1145	29.5194
G2538;G2538.1(+)	839	690	50	2.79296
G2539;G2539.1(-)	1374	1225	712	22.402
G2540;G2540.1(-)	1421	1272	688	20.8471
G2541;G2541.1(-)	2072	1923	952	19.081
G2542;G2542.1(+)	1722	1573	706	17.2989
G2543;G2543.1(-)	1807	1658	165.8	3.85428
G2543;G2543.2(-)	1777	1628	1376.2	32.5815
G2544;G2544.1(+)	2062	1913	0	0
G2544;G2544.2(+)	1954	1805	56	1.19579
G2545;G2545.1(-)	1528	1379	284.556	7.95328
G2545;G2545.2(-)	1402	1253	381.444	11.7334
G2545;G2545.3(-)	589	440	0	0
G2546;G2546.1(-)	2136	1987	363	7.04129
G2547;G2547.1(+)	1233	1084	690	24.5337
G2548;G2548.1(-)	2547	2398	1404	22.5664
G2549;G2549.1(-)	1085	936	61	2.51187
G2550;G2550.1(-)	1722	1573	397244	9733.57
G2550;G2550.2(-)	1489	1340	51.3795	1.47785
G2550;G2550.3(-)	1673	1524	650.629	16.4548
G2550;G2550.4(-)	486	337	0	0
G2551;G2551.1(-)	1155	1006	496	19.0032
G2552;G2552.1(+)	986	837	196	9.02556
G2553;G2553.1(-)	2582	2433	936	14.8278
G2554;G2554.1(+)	1678	1529	1455	36.6775
G2555;G2555.1(-)	1916	1767	678	14.7889
G2556;G2556.1(+)	3846	3697	755	7.8712
G2557;G2557.1(-)	1233	1084	29.1007	1.03471
G2557;G2557.2(-)	786	637	12.8993	0.780497
G2558;G2558.1(-)	987	838	0	0
G2559;G2559.1(-)	1151	1002	0	0
G2560;G2560.1(-)	1058	909	673	28.5361
G2561;G2561.1(+)	709	560	412	28.3565
G2562;G2562.1(+)	470	321	90	10.8064
G2563;G2563.1(-)	477	328	802	94.2419
G2564;G2564.1(+)	674	525	37	2.71635
G2565;G2565.1(+)	1142	993	521.949	20.2592
G2566;G2566.1(-)	1963	1814	834	17.7204
G2567;G2567.1(-)	1449	1300	23309	691.073
G2568;G2568.1(+)	1494	1345	1257	36.0211
G2569;G2569.1(+)	902	753	423	21.6516
G2570;G2570.1(-)	1306	1157	367	12.2258
G2571;G2571.1(+)	1593	1444	468.082	12.4939
G2572;G2572.1(+)	1129	980	259	10.1863
G2573;G2573.1(+)	3422	3273	2188	25.7659
G2574;G2574.1(+)	1552	1403	416.403	11.4393
G2574;G2574.2(+)	1237	1088	83.5968	2.96145
G2575;G2575.1(+)	1278	1129	1016	34.6851
G2576;G2576.1(+)	1570	1421	10009.6	271.498
G2576;G2576.2(+)	1275	1126	3121.38	106.844
G2576;G2576.3(+)	1578	1429	0	0
G2577;G2577.1(-)	2019	1870	1743	35.9252
G2578;G2578.1(-)	2161	2012	496	9.50161
G2579;G2579.1(-)	1907	1758	317	6.94999
G2580;G2580.1(+)	3911	3762	1219	12.489
G2581;G2581.1(+)	2000	1851	31.1711	0.649067
G2581;G2581.2(+)	1736	1587	127.829	3.10453
G2582;G2582.1(+)	782	633	2175	132.434
G2583;G2583.1(+)	687	538	1458	104.453
G2584;G2584.1(-)	1242	1093	181	6.38267
G2585;G2585.1(-)	2536	2387	2079	33.5696
G2586;G2586.1(-)	1023	874	620	27.3416
G2587;G2587.1(-)	995	846	395	17.9958
G2588;G2588.1(+)	829	680	319	18.0811
G2589;G2589.1(-)	1135	986	26	1.01634
G2590;G2590.1(+)	1739	1590	503	12.1931
G2591;G2591.1(-)	1879	1730	1301.37	28.9934
