target_id	length	eff_length	est_counts	tpm
G2797;G2797.1(-)	954	805	1726.55	90.8419
G2797;G2797.2(-)	360	211	490.451	98.4501
G2798;G2798.1(-)	1274	1125	378	14.2312
G2799;G2799.1(+)	2545	2396	279.351	4.93817
G2799;G2799.2(+)	2437	2288	591.953	10.9581
G2799;G2799.3(+)	818	669	234.696	14.8587
G2800;G2800.1(-)	1183	1034	111	4.5468
G2801;G2801.1(-)	1736	1587	263	7.01911
G2802;G2802.1(-)	809	660	73	4.6847
G2803;G2803.1(+)	2401	2252	58.761	1.10516
G2803;G2803.2(+)	667	518	548.239	44.8274
G2804;G2804.1(-)	1293	1144	291	10.7738
G2805;G2805.1(+)	951	802	134	7.07674
G2806;G2806.1(-)	733	584	68	4.93173
G2807;G2807.1(+)	2176	2027	158	3.30146
G2808;G2808.1(+)	1905	1756	49	1.18188
G2809;G2809.1(-)	3132	2983	10703	151.969
G2810;G2810.1(+)	1083	934	7.19633	0.326338
G2810;G2810.2(+)	1305	1156	296.804	10.8746
G2811;G2811.1(+)	1442	1293	1026	33.6087
G2812;G2812.1(-)	1754	1605	335	8.84042
G2813;G2813.1(-)	1943	1794	343	8.09794
G2814;G2814.1(-)	847	698	1672	101.457
G2815;G2815.1(+)	1841	1692	0.000737627	1.84646e-05
G2815;G2815.2(+)	1493	1344	411.102	12.9555
G2815;G2815.3(+)	1924	1775	448.897	10.7115
G2816;G2816.1(+)	752	603	516	36.2439
G2817;G2817.1(-)	1209	1060	58	2.31753
G2818;G2818.1(-)	1059	910	510	23.7373
G2819;G2819.1(+)	1964	1815	904	21.0957
G2820;G2820.1(-)	2050	1901	1281	28.5411
G2821;G2821.1(+)	2459	2310	353	6.47241
G2822;G2822.1(-)	1294	1145	187	6.91734
G2823;G2823.1(+)	2865	2716	553	8.62379
G2824;G2824.1(+)	2752	2603	1032.84	16.8058
G2824;G2824.2(+)	2840	2691	1474.16	23.2025
G2825;G2825.1(+)	1528	1379	583	17.9064
G2826;G2826.1(-)	1214	1065	449	17.8566
G2827;G2827.1(+)	1891	1742	209	5.08161
G2828;G2828.1(-)	1435	1286	986	32.4742
G2829;G2829.1(-)	940	791	17	0.910281
G2830;G2830.1(+)	1495	1346	11242	353.754
G2831;G2831.1(-)	3185	3036	2496	34.8214
G2831;G2831.2(-)	176	33.6477	0	0
G2832;G2832.1(+)	1290	1141	129	4.78858
G2833;G2833.1(+)	1397	1248	751	25.4876
G2834;G2834.1(+)	735	586	110	7.95057
G2835;G2835.1(+)	1723	1574	151	4.06327
G2836;G2836.1(+)	1549	1400	127	3.84219
G2836;G2836.2(+)	1059	910	0	0
G2837;G2837.1(-)	2378	2229	0	0
G2837;G2837.2(-)	2715	2566	814	13.436
G2838;G2838.1(+)	701	552	599	45.9611
G2839;G2839.1(-)	915	766	92	5.087
G2840;G2840.1(+)	1128	979	641	27.7318
G2841;G2841.1(-)	1009	860	12	0.590998
G2842;G2842.1(+)	1325	1176	270	9.72432
G2843;G2843.1(-)	2001	1852	629	14.3851
G2844;G2844.1(+)	1187	1038	157	6.40627
G2845;G2845.1(-)	2038	1889	353	7.91491
G2846;G2846.1(-)	851	702	0	0
G2847;G2847.1(+)	1392	1243	467	15.9129
G2848;G2848.1(+)	1058	909	165	7.68817
G2849;G2849.1(+)	670	521	121	9.83673
G2850;G2850.1(-)	1379	1230	230.948	7.95266
G2850;G2850.2(-)	1884	1735	219.052	5.34749
G2851;G2851.1(-)	1418	1269	651.506	21.745
G2851;G2851.2(-)	2890	2741	472.97	7.30849
G2851;G2851.3(-)	1826	1677	67.5242	1.70541
G2852;G2852.1(+)	1461	1312	6392	206.351
G2853;G2853.1(+)	598	449	397.922	37.5366
G2853;G2853.2(+)	678	529	219.078	17.5406
G2854;G2854.1(+)	881	732	936	54.1586
G2854;G2854.2(+)	705	556	2.28955e-07	1.74413e-08
G2855;G2855.1(-)	1716	1567	382	10.3252
G2856;G2856.1(+)	1152	1003	70.5938	2.98104
G2856;G2856.2(+)	1408	1259	275.406	9.26512
G2857;G2857.1(-)	1055	906	1619	75.6871
G2858;G2858.1(-)	878	729	161	9.35409
G2858;G2858.2(-)	797	648	0	0
G2859;G2859.1(+)	1524	1375	172	5.2982
G2860;G2860.1(+)	1998	1849	15649	358.47
G2861;G2861.1(+)	2398	2249	289.19	5.44624
G2861;G2861.2(+)	337	188	37.8099	8.51825
G2862;G2862.1(-)	867	718	307	18.1099
G2863;G2863.1(+)	1717	1568	627	16.9365
G2864;G2864.1(+)	1280	1131	25.8974	0.969833
G2864;G2864.2(+)	1400	1251	512.103	17.3381
G2865;G2865.1(+)	760	611	466	32.3034
G2866;G2866.1(-)	1290	1141	1149	42.6518
G2867;G2867.1(-)	2795	2646	113	1.8088
G2868;G2868.1(-)	1372	1223	1425	49.3505
G2869;G2869.1(-)	1065	916	744	34.4017
G2869;G2869.2(-)	875	726	0	0
G2870;G2870.1(-)	2580	2431	2599.68	45.2938
G2870;G2870.2(-)	2372	2223	0.315875	0.00601837
G2871;G2871.1(-)	2307	2158	520	10.206
G2872;G2872.1(+)	1125	976	23	0.998116
G2873;G2873.1(+)	1478	1329	242	7.71247
G2874;G2874.1(-)	998	849	455	22.699
G2875;G2875.1(+)	1343	1194	391.012	13.8704
G2875;G2875.2(+)	1377	1228	49.9884	1.72415
G2876;G2876.1(-)	1438	1289	112.532	3.69764
G2876;G2876.2(-)	1312	1163	92.3022	3.36152
G2876;G2876.3(-)	1884	1735	15.1661	0.370235
G2877;G2877.1(-)	959	810	2	0.10458
G2878;G2878.1(-)	300	151	37	10.3783
G2879;G2879.1(+)	3282	3133	34.6995	0.469101
G2879;G2879.2(+)	3485	3336	49.3005	0.625934
G2880;G2880.1(-)	689	540	42.2156	3.31118
G2880;G2880.2(-)	648	499	80.7844	6.85693
G2881;G2881.1(+)	757	608	41.444	2.88709
G2882;G2882.1(+)	2385	2236	86.9431	1.6469
G2883;G2883.1(-)	562	413	24.0505	2.46647
G2883;G2883.2(-)	508	359	80.615	9.51096
G2883;G2883.3(-)	1805	1656	147.829	3.78096
G2883;G2883.4(-)	592	443	33.5058	3.20346
G2884;G2884.1(+)	3288	3139	124.057	1.67391
G2885;G2885.1(-)	2252	2103	59	1.18827
G2886;G2886.1(+)	503	354	24	2.87151
G2887;G2887.1(+)	657	508	37	3.0849
G2887;G2887.2(+)	1164	1015	0	0
G2888;G2888.1(+)	2240	2091	214.271	4.34022
G2888;G2888.2(+)	2384	2235	170.729	3.23544
G2889;G2889.1(-)	654	505	514	43.1097
G2890;G2890.1(-)	1228	1079	180	7.06568
G2891;G2891.1(+)	1107	958	42	1.85689
G2892;G2892.1(+)	576	427	216	21.4254
G2893;G2893.1(+)	877	728	60	3.49078
G2894;G2894.1(-)	2276	2127	193	3.8432
G2895;G2895.1(-)	1706	1557	712	19.3684
G2896;G2896.1(-)	1047	898	16	0.754652
G2897;G2897.1(-)	1115	966	241	10.5668
G2898;G2898.1(+)	1819	1670	802	20.3405
G2899;G2899.1(+)	2251	2102	889	17.9132
G2900;G2900.1(-)	1220	1071	161	6.36707
G2901;G2901.1(-)	828	679	211.848	13.2147
G2901;G2901.2(-)	726	577	1023.15	75.1047
G2902;G2902.1(+)	1123	974	711	30.9182
G2903;G2903.1(-)	1132	983	372.172	16.0359
G2903;G2903.2(-)	1349	1200	494.352	17.4485
G2903;G2903.3(-)	2426	2277	185.476	3.45007
G2904;G2904.1(-)	2418	2269	45	0.840003
G2905;G2905.1(-)	1063	914	104.434	4.83947
G2906;G2906.1(+)	1996	1847	188	4.31116
G2907;G2907.1(+)	1727	1578	444	11.9173
G2908;G2908.1(+)	756	607	0	0
G2908;G2908.2(+)	491	342	0	0
G2908;G2908.3(+)	1265	1116	21.9087	0.831487
G2908;G2908.4(+)	1362	1213	1361.09	47.5258
G2909;G2909.1(-)	1334	1185	1198	42.8195
G2910;G2910.1(-)	2547	2398	3841.06	67.843
G2910;G2910.2(-)	2291	2142	1042.63	20.6164
G2911;G2911.1(-)	2613	2464	12515.6	215.136
G2911;G2911.2(-)	2548	2399	0.000160613	2.83565e-06
G2911;G2911.3(-)	2321	2172	0	0
G2911;G2911.4(-)	676	527	78.415	6.30219
G2912;G2912.1(-)	2534	2385	516.109	9.1655
G2912;G2912.2(-)	1790	1641	503.094	12.985
G2913;G2913.1(-)	619	470	1851	166.806
G2913;G2913.2(-)	461	312	0	0
G2914;G2914.1(+)	457	308	50	6.87578
G2915;G2915.1(+)	1161	1012	0	0
G2915;G2915.2(+)	1366	1217	408.074	14.202
G2915;G2915.3(+)	1460	1311	13.0953	0.423073
G2915;G2915.4(+)	1092	943	0	0
G2915;G2915.5(+)	740	591	148.831	10.6662
G2916;G2916.1(+)	632	483	5	0.438456
G2917;G2917.1(+)	1860	1711	548	13.5654
G2918;G2918.1(-)	2252	2103	1042	20.9861
G2919;G2919.1(-)	1788	1639	54.5344	1.40927
G2920;G2920.1(-)	1598	1449	5.84343	0.170806
G2921;G2921.1(-)	794	645	0	0
G2922;G2922.1(+)	2773	2624	261	4.21289
G2923;G2923.1(+)	758	609	67	4.65973
G2924;G2924.1(-)	1404	1255	649	21.903
G2925;G2925.1(-)	1820	1671	132	3.3458
G2926;G2926.1(+)	1609	1460	77	2.23378
G2927;G2927.1(+)	1597	1448	233	6.81538
G2928;G2928.1(-)	1353	1204	368	12.9457
G2929;G2929.1(-)	1839	1690	80	2.00496
G2930;G2930.1(+)	1352	1203	1093	38.482
G2931;G2931.1(+)	1268	1119	67	2.53599
G2932;G2932.1(-)	850	701	522	31.5395
G2933;G2933.1(+)	1158	1009	872	36.604
G2934;G2934.1(+)	1609	1460	85	2.46586
G2935;G2935.1(+)	1549	1400	318	9.6206
G2936;G2936.1(+)	667	518	186	15.2085
G2937;G2937.1(-)	2177	2028	59	1.23222
G2938;G2938.1(-)	1676	1527	159.669	4.42878
G2938;G2938.2(-)	1523	1374	7.33099	0.225985
G2939;G2939.1(-)	1173	1024	370	15.304
G2940;G2940.1(+)	840	691	117	7.17151
G2941;G2941.1(-)	2530	2381	315	5.60343
G2942;G2942.1(+)	495	346	123	15.0568
G2943;G2943.1(-)	964	815	146	7.58749
G2944;G2944.1(-)	1413	1264	77	2.58016
G2945;G2945.1(-)	2224	2075	74	1.51049
G2945;G2945.2(-)	2074	1925	0	0
G2946;G2946.1(+)	3934	3785	1146	12.8239
G2947;G2947.1(+)	2097	1948	471	10.2408
G2948;G2948.1(-)	1671	1522	515.095	14.3343
G2948;G2948.2(-)	1578	1429	238.51	7.06933
G2948;G2948.3(-)	747	598	88.3947	6.26077
G2949;G2949.1(-)	803	654	363	23.5089
G2950;G2950.1(+)	1314	1165	219.213	7.96972
G2950;G2950.2(+)	1422	1273	11.787	0.392174
G2951;G2951.1(+)	1079	930	70	3.188
G2952;G2952.1(+)	1374	1225	754.018	26.0705
G2952;G2952.2(+)	279	130	23.9817	7.8134
G2953;G2953.1(+)	2503	2354	887	15.9595
G2954;G2954.1(-)	1032	883	7	0.335769
G2954;G2954.2(-)	549	400	0	0
G2955;G2955.1(-)	1055	906	386	18.0452
G2956;G2956.1(-)	1275	1126	905	34.0419
G2957;G2957.1(-)	1251	1102	41	1.57582
G2958;G2958.1(+)	1203	1054	4.09577e-06	1.64588e-07
G2958;G2958.2(+)	1240	1091	119.059	4.62213
G2958;G2958.3(+)	880	731	82.8791	4.80209
G2958;G2958.4(+)	955	806	0.000122015	6.41182e-06
G2958;G2958.5(+)	1043	894	130.061	6.16188
G2959;G2959.1(+)	921	772	86	4.71828
G2960;G2960.1(-)	1687	1538	7095	195.389
G2960;G2960.2(-)	1735	1586	8476	226.355
G2961;G2961.1(+)	1970	1821	1.7308	0.0402568
G2961;G2961.2(+)	1376	1227	1271.68	43.8971
G2961;G2961.3(+)	2035	1886	0	0
G2961;G2961.4(+)	2128	1979	1156.02	24.7414
G2961;G2961.5(+)	1195	1046	967.567	39.1789
G2962;G2962.1(-)	2354	2205	298.983	5.74303
G2962;G2962.2(-)	2295	2146	507.017	10.0068
G2963;G2963.1(-)	891	742	578.974	33.049
G2964;G2964.1(+)	1205	1056	15	0.601631
G2965;G2965.1(+)	836	687	446.319	27.5164
G2965;G2965.2(+)	2154	2005	77.6808	1.64098
G2966;G2966.1(-)	1400	1251	67	2.2684
G2967;G2967.1(+)	1862	1713	6	0.148353
G2968;G2968.1(-)	1429	1280	67	2.21701
G2969;G2969.1(-)	1789	1640	2657	68.62
G2970;G2970.1(+)	1257	1108	236	9.02143
G2971;G2971.1(-)	932	783	69	3.73242
G2972;G2972.1(+)	290	141	15	4.50583
G2973;G2973.1(+)	1577	1428	552	16.3725
G2974;G2974.1(-)	894	745	130	7.39078
G2975;G2975.1(-)	2114	1965	205	4.4187
G2976;G2976.1(-)	1460	1311	1940	62.6761
G2977;G2977.1(+)	409	260	63	10.2629
G2978;G2978.1(+)	988	839	57	2.8775
G2979;G2979.1(-)	1789	1640	220.968	5.70676
G2979;G2979.2(-)	1314	1165	95.0316	3.45498
G2980;G2980.1(-)	927	778	70	3.81085
G2981;G2981.1(+)	380	231	57	10.4512
G2982;G2982.1(-)	1595	1446	6.82075	0.199787
G2982;G2982.2(-)	1383	1234	23.1792	0.795586
G2983;G2983.1(+)	1115	966	540.391	23.6938
G2983;G2983.2(+)	1058	909	11	0.512545
G2984;G2984.1(+)	1984	1835	281	6.48594
G2985;G2985.1(+)	1121	972	79	3.44242
G2986;G2986.1(+)	1122	973	246	10.7084
G2987;G2987.1(+)	1076	927	503	22.9822
G2988;G2988.1(+)	1291	1142	206	7.64019
G2989;G2989.1(+)	1475	1326	114	3.64137
G2990;G2990.1(-)	1168	1019	993	41.2741
G2991;G2991.1(-)	1509	1360	203	6.32208
G2992;G2992.1(+)	2166	2017	684	14.3633
G2993;G2993.1(-)	1778	1629	143	3.71807
G2994;G2994.1(-)	502	353	314	37.6754
G2995;G2995.1(+)	1866	1717	4729.92	116.677
G2995;G2995.2(+)	500	351	616.08	74.3418
G2996;G2996.1(+)	1360	1211	55	1.92363
G2997;G2997.1(-)	1538	1389	241.999	7.37928
G2997;G2997.2(-)	1665	1516	0	0
G2997;G2997.3(-)	1222	1073	0	0
G2997;G2997.4(-)	1475	1326	98.3329	3.14093
G2997;G2997.5(-)	1232	1083	82.0328	3.20821
G2997;G2997.6(-)	1294	1145	35.6353	1.31819
G2998;G2998.1(+)	718	569	89.5523	6.66603
G2998;G2998.2(+)	630	481	49.4477	4.35416
G2999;G2999.1(+)	1385	1236	13	0.44548
G3000;G3000.1(+)	1236	1087	102	3.97442
G3001;G3001.1(-)	1148	999	460	19.5027
G3002;G3002.1(-)	1784	1635	86	2.22784
G3003;G3003.1(+)	1349	1200	166	5.85909
G3004;G3004.1(+)	1062	913	92	4.26796
G3005;G3005.1(+)	1375	1226	179	6.18394
G3006;G3006.1(+)	2928	2779	532	8.10823
G3007;G3007.1(-)	906	757	3	0.167853
G3008;G3008.1(+)	1081	932	1332.92	60.5749
G3008;G3008.2(+)	458	309	650.075	89.1063
G3009;G3009.1(+)	2057	1908	1000	22.1986
G3010;G3010.1(+)	4239	4090	697	7.21793
G3011;G3011.1(+)	2570	2421	133.772	2.34031
G3012;G3012.1(-)	798	649	9.22799	0.602234
G3012;G3012.2(-)	696	547	0	0
G3013;G3013.1(+)	1103	954	0	0
G3013;G3013.2(+)	1094	945	3370.63	151.071
G3013;G3013.3(+)	1135	986	0	0
G3013;G3013.4(+)	1229	1080	2344	91.9257
G3013;G3013.5(+)	599	450	0	0
G3014;G3014.1(-)	492	343	6	0.740901
G3015;G3015.1(-)	907	758	643	35.929
G3016;G3016.1(-)	787	638	9	0.597482
G3017;G3017.1(+)	1792	1643	74	1.90764
G3018;G3018.1(-)	1308	1159	21	0.76743
G3019;G3019.1(+)	1328	1179	785	28.2006
G3020;G3020.1(-)	1490	1341	437	13.8024
G3021;G3021.1(-)	871	722	1956	114.745
G3022;G3022.1(-)	1392	1243	2897.45	98.7296
G3022;G3022.2(-)	857	708	1621.06	96.9773
G3022;G3022.3(-)	1057	908	116.155	5.41819
G3022;G3022.4(-)	958	809	0	0
G3022;G3022.5(-)	988	839	0	0
G3022;G3022.6(-)	1090	941	0	0
G3022;G3022.7(-)	1015	866	0	0
G3022;G3022.8(-)	1202	1053	0	0
G3022;G3022.9(-)	1279	1130	0	0
G3022;G3022.10(-)	1072	923	0	0
G3022;G3022.11(-)	1267	1118	0	0
G3022;G3022.12(-)	1310	1161	21.3335	0.778275
G3023;G3023.1(+)	1007	858	167	8.24389
G3024;G3024.1(-)	2181	2032	574.332	11.9713
G3024;G3024.2(-)	2022	1873	18.6679	0.422144
G3025;G3025.1(+)	855	706	890	53.3935
G3026;G3026.1(+)	900	751	594.083	33.5051
G3026;G3026.2(+)	667	518	4.9167	0.402019
G3027;G3027.1(+)	2091	1942	1838	40.0866
G3028;G3028.1(+)	1585	1436	863	25.4542
G3029;G3029.1(+)	1459	1310	1143	36.9554
G3030;G3030.1(-)	1045	896	129.186	6.10675
G3031;G3031.1(+)	687	538	139	10.943
G3032;G3032.1(-)	1937	1788	842	19.9456
G3033;G3033.1(-)	1535	1386	391	11.9486
G3034;G3034.1(-)	802	653	107	6.94023
G3035;G3035.1(+)	2458	2309	869	15.9404
G3036;G3036.1(+)	546	397	119	12.6958
G3037;G3037.1(-)	2054	1905	481.073	10.6959
G3037;G3037.2(-)	2641	2492	163.927	2.78616
G3038;G3038.1(+)	2577	2428	301.695	5.26287
G3038;G3038.2(+)	566	417	103.305	10.4927
G3039;G3039.1(+)	1013	864	210	10.2946
G3040;G3040.1(-)	1410	1261	791	26.5683
G3041;G3041.1(+)	1803	1654	120.852	3.09471
G3041;G3041.2(+)	2804	2655	61.1482	0.975488
G3042;G3042.1(+)	1953	1804	877	20.5905
G3043;G3043.1(+)	1346	1197	77	2.72458
G3044;G3044.1(+)	1056	907	1	0.0466977
G3044;G3044.2(+)	1160	1011	0	0
G3045;G3045.1(-)	1090	941	9	0.405094
G3046;G3046.1(+)	1911	1762	638	15.3362
G3047;G3047.1(+)	2590	2441	216	3.74791
G3048;G3048.1(+)	1784	1635	199	5.15511
G3049;G3049.1(+)	1703	1554	417	11.3655
G3050;G3050.1(-)	1032	883	94	4.5089
G3051;G3051.1(-)	1778	1629	367	9.54219
G3051;G3051.2(-)	1478	1329	0	0
G3052;G3052.1(+)	1941	1792	1778	42.0239
G3053;G3053.1(-)	1029	880	28	1.34765
G3054;G3054.1(+)	2260	2111	140	2.80894
G3055;G3055.1(-)	2369	2220	181	3.45325
G3056;G3056.1(+)	1228	1079	0	0
G3056;G3056.2(+)	1185	1036	246	10.0572
G3057;G3057.1(-)	1044	895	256	12.1149
G3058;G3058.1(-)	1643	1494	114	3.2319
G3059;G3059.1(-)	627	478	116	10.2786
G3060;G3060.1(+)	1270	1121	91	3.43826
G3061;G3061.1(+)	2078	1929	241	5.29161
G3062;G3062.1(-)	844	695	391	23.8284
G3062;G3062.2(-)	736	587	0.000106983	7.71931e-06
G3063;G3063.1(-)	644	495	5.13987	0.439795
G3064;G3064.1(-)	2083	1934	820	17.9581
G3064;G3064.2(-)	1976	1827	0.000123281	2.85799e-06
G3065;G3065.1(-)	1073	924	348	15.9518
G3065;G3065.2(-)	984	835	0	0
G3066;G3066.1(+)	2182	2033	378.51	7.88576
G3066;G3066.2(+)	1977	1828	2.46262e-05	5.70589e-07
G3066;G3066.3(+)	1759	1610	831.49	21.8743
G3067;G3067.1(-)	1419	1270	252	8.40427
G3068;G3068.1(-)	1048	899	42	1.97876
G3068;G3068.2(-)	905	756	0	0
G3069;G3069.1(-)	771	622	22	1.49808
G3070;G3070.1(-)	1375	1226	290	10.0187
G3071;G3071.1(+)	300	151	72	20.1957
G3072;G3072.1(+)	1419	1270	940	31.3492
G3073;G3073.1(-)	1809	1660	270	6.88904
G3073;G3073.2(-)	1685	1536	0	0
G3074;G3074.1(+)	1459	1310	110	3.55651
G3075;G3075.1(-)	2417	2268	1048.42	19.5791
G3075;G3075.2(-)	2311	2162	1623.58	31.807
G3076;G3076.1(+)	687	538	923.337	72.691
G3076;G3076.2(+)	655	506	152.663	12.7787
G3077;G3077.1(+)	2010	1861	739	16.819
G3078;G3078.1(+)	1675	1526	801	22.2321
G3079;G3079.1(-)	1364	1215	760	26.4936
G3080;G3080.1(+)	1057	908	150	6.99694
G3080;G3080.2(+)	916	767	0	0
G3081;G3081.1(-)	1077	928	375.619	17.1436
G3081;G3081.2(-)	909	760	280.381	15.6256
G3082;G3082.1(-)	1296	1147	336	12.4073
G3083;G3083.1(-)	1244	1095	0	0
G3084;G3084.1(+)	547	398	0	0
G3084;G3084.2(+)	658	509	158	13.1475
G3085;G3085.1(-)	1949	1800	198.224	4.6643
G3085;G3085.2(-)	2559	2410	50.7763	0.892373
G3086;G3086.1(+)	1748	1599	440	11.6549
G3087;G3087.1(-)	425	276	292	44.8102
G3088;G3088.1(+)	1573	1424	135	4.01538
G3089;G3089.1(+)	1346	1197	306	10.8276
G3090;G3090.1(+)	1858	1709	266.006	6.59254
G3090;G3090.2(+)	1733	1584	748.824	20.0229
G3090;G3090.3(+)	1572	1423	584.17	17.3875
G3091;G3091.1(-)	2176	2027	287	5.99696
G3092;G3092.1(-)	930	781	368	19.9572
G3093;G3093.1(+)	1320	1171	453	16.3849
G3094;G3094.1(+)	1827	1678	810.289	20.4527
G3094;G3094.2(+)	1301	1152	29.711	1.09237
G3094;G3094.3(+)	852	703	0	0
G3095;G3095.1(+)	923	774	83	4.54193
G3096;G3096.1(+)	1114	965	630.952	27.6931
G3096;G3096.2(+)	997	848	63.0477	3.14903
G3097;G3097.1(+)	364	215	86	16.9419
G3098;G3098.1(+)	965	816	2068	107.34
G3099;G3099.1(+)	1426	1277	33	1.09453
G3100;G3100.1(-)	1499	1350	433	13.5849
G3101;G3101.1(-)	1812	1663	661	16.835
G3102;G3102.1(+)	2738	2589	734	12.0079
G3102;G3102.2(+)	2531	2382	0	0
G3103;G3103.1(-)	1548	1399	95	2.87613
G3104;G3104.1(+)	1323	1174	270	9.74089
G3105;G3105.1(-)	635	486	129	11.2423
G3105;G3105.2(-)	664	515	0	0
G3106;G3106.1(+)	2731	2582	344	5.64294
G3107;G3107.1(-)	682	533	310	24.6341
G3108;G3108.1(-)	3641	3492	4326	52.4705
G3109;G3109.1(-)	1279	1130	540	20.2404
G3110;G3110.1(+)	1807	1658	87	2.22248
G3111;G3111.1(-)	2151	2002	2652.65	56.1201
G3111;G3111.2(-)	1023	874	11.1117	0.538482
G3111;G3111.3(-)	1074	925	959.24	43.9226
G3112;G3112.1(-)	3591	3442	560	6.89097
G3112;G3112.2(-)	2189	2040	0	0
G3113;G3113.1(+)	1281	1132	334	12.4969
G3114;G3114.1(-)	2157	2008	375.597	7.92249
G3114;G3114.2(-)	2018	1869	141.146	3.19862
G3114;G3114.3(-)	1839	1690	1424.26	35.6948
G3114;G3114.4(-)	2030	1881	0	0
G3115;G3115.1(+)	1465	1316	1311	42.1939
G3116;G3116.1(-)	1071	922	185	8.49853
G3116;G3116.2(-)	922	773	0	0
G3117;G3117.1(-)	1141	992	156	6.66064
G3118;G3118.1(-)	1598	1449	167.438	4.89426
G3118;G3118.2(-)	1694	1545	96.5625	2.64718
G3119;G3119.1(+)	2170	2021	397	8.32007
G3120;G3120.1(+)	937	788	577	31.0136
G3121;G3121.1(-)	1245	1096	503	19.4384
G3122;G3122.1(+)	663	514	105	8.65225
G3123;G3123.1(-)	1816	1667	638	16.2102
G3124;G3124.1(-)	811	662	702	44.914
G3125;G3125.1(+)	1679	1530	1483	41.0537
G3126;G3126.1(+)	2647	2498	622	10.5463
G3127;G3127.1(+)	669	520	437	35.5944
G3128;G3128.1(-)	1935	1786	1027	24.3552
G3129;G3129.1(-)	825	676	369	23.1197
G3130;G3130.1(+)	3121	2972	2343	33.3908
G3131;G3131.1(-)	2447	2298	1579	29.1028
G3131;G3131.2(-)	1990	1841	0	0
G3132;G3132.1(-)	1786	1637	2714	70.2205
G3133;G3133.1(+)	1564	1415	701	20.9829
G3134;G3134.1(+)	3209	3060	1671	23.1291
G3135;G3135.1(-)	1668	1519	129.609	3.61394
G3136;G3136.1(-)	1827	1678	131	3.30661
G3137;G3137.1(-)	1196	1047	132	5.33986
G3138;G3138.1(-)	1915	1766	982	23.5518
G3139;G3139.1(-)	1326	1177	355	12.7748
G3140;G3140.1(-)	2389	2240	689	13.0279
G3141;G3141.1(+)	1522	1373	247	7.61955
G3142;G3142.1(-)	1512	1363	652	20.2607
G3143;G3143.1(-)	2184	2035	179	3.72556
G3144;G3144.1(+)	1266	1117	573	21.7272
G3145;G3145.1(+)	1936	1787	78	1.84873
G3146;G3146.1(+)	857	708	0	0
G3146;G3146.2(+)	1033	884	35	1.67694
G3147;G3147.1(+)	808	659	2194	141.011
G3147;G3147.2(+)	277	128	0	0
G3148;G3148.1(+)	995	846	291	14.5689
G3149;G3149.1(-)	1898	1749	6024.66	145.897
G3149;G3149.2(-)	1905	1756	808.745	19.507
G3149;G3149.3(-)	1860	1711	2.42503	0.0600302
G3149;G3149.4(-)	1239	1090	15.1502	0.588703
G3149;G3149.5(-)	1163	1014	0	0
G3149;G3149.6(-)	1309	1160	0	0
G3149;G3149.7(-)	942	793	16.0174	0.855505
G3150;G3150.1(-)	2484	2335	3117.11	56.5416
G3150;G3150.2(-)	2580	2431	981.891	17.1073
G3151;G3151.1(+)	983	834	145	7.36385
G3152;G3152.1(+)	1198	1049	30.5213	1.23234
G3152;G3152.2(+)	1386	1237	39.4787	1.35175
G3153;G3153.1(+)	959	810	466	24.3671
G3154;G3154.1(-)	4675	4526	1358	12.7083
G3155;G3155.1(+)	1373	1224	561.862	19.4425
G3155;G3155.2(+)	1547	1398	498.138	15.092
G3156;G3156.1(-)	1910	1761	269	6.46988
G3157;G3157.1(+)	783	634	30	2.00417
G3158;G3158.1(-)	719	570	1507	111.98
G3159;G3159.1(-)	918	769	77	4.24099
G3160;G3160.1(+)	903	754	136	7.6396
G3161;G3161.1(-)	597	448	33	3.11989
G3162;G3162.1(+)	542	393	1195	128.789
G3163;G3163.1(+)	1471	1322	0	0
G3163;G3163.2(+)	1627	1478	3270.26	93.7154
G3163;G3163.3(+)	1728	1579	20.0098	0.53674
G3163;G3163.4(+)	1641	1492	183.73	5.21571
G3164;G3164.1(+)	1499	1350	62	1.94519
G3165;G3165.1(+)	2772	2623	1970	31.8105
G3166;G3166.1(+)	961	812	186	9.70197
G3167;G3167.1(+)	3172	3023	1526	21.3806
G3168;G3168.1(-)	1021	872	15	0.728581
G3169;G3169.1(-)	989	840	167	8.42054
G3170;G3170.1(-)	1960	1811	1989	46.5178
G3170;G3170.2(-)	1820	1671	0.001735	4.39769e-05
G3171;G3171.1(-)	1106	957	308	13.6314
G3172;G3172.1(+)	2411	2262	168.771	3.16016
G3172;G3172.2(+)	2516	2367	383.229	6.85745
G3173;G3173.1(+)	1626	1477	89	2.55219
G3174;G3174.1(-)	1460	1311	165	5.3307
G3175;G3175.1(+)	1432	1283	751	24.7923
G3176;G3176.1(-)	1602	1453	395	11.5142
G3177;G3177.1(+)	939	790	664	35.5995
G3178;G3178.1(-)	1116	967	535	23.4331
G3179;G3179.1(+)	2220	2071	966	19.756
G3180;G3180.1(-)	674	525	43	3.46906
G3181;G3181.1(+)	2412	2263	267	4.99723
G3182;G3182.1(-)	1722	1573	579.407	15.6012
G3182;G3182.2(-)	1027	878	690.593	33.3143
G3183;G3183.1(+)	1924	1775	178	4.24741
G3184;G3184.1(-)	749	600	2	0.141183
G3184;G3184.2(-)	614	465	0	0
G3185;G3185.1(-)	888	739	1598	91.5873
G3185;G3185.2(-)	503	354	0	0
